INT	INT	INT	FLOAT	FLOAT	FLOAT	INT	INT	INT	INT
1601164	225564	0	-1	-1	1	1	407	418	-1
1601170	225570	0	-1	-1	1	1	437	445	-1
1601171	225571	0	-1	-1	1	1	419	427	-1
1601172	225572	0	-1	-1	1	1	419	427	-1
1601173	225573	0	-1	-1	1	1	419	427	-1
1601174	225574	0	-1	-1	1	1	419	427	-1
1601200	225600	0	-1	-1	1	1	437	445	-1
1601201	225601	0	-1	-1	1	1	407	418	-1
1601202	225602	0	-1	-1	1	1	407	418	-1
1601203	225603	0	-1	-1	1	1	407	418	-1
1601204	225604	0	-1	-1	1	1	407	418	-1
1601210	225610	0	-1	-1	1	1	437	445	-1
1601211	225611	0	-1	-1	1	1	419	427	-1
1601212	225612	0	-1	-1	1	1	419	427	-1
1601213	225613	0	-1	-1	1	1	419	427	-1
1601214	225614	0	-1	-1	1	1	419	427	-1
1601220	225620	0	-1	-1	1	1	437	445	-1
1601221	225621	0	-1	-1	1	1	428	436	-1
1601222	225622	0	-1	-1	1	1	428	436	-1
1601223	225623	0	-1	-1	1	1	428	436	-1
1601224	225624	0	-1	-1	1	1	428	436	-1
1601230	225630	0	-1	-1	1	1	437	445	-1
1601231	225631	0	-1	-1	1	1	407	418	-1
1601232	225632	0	-1	-1	1	1	407	418	-1
1601233	225633	0	-1	-1	1	1	407	418	-1
1601234	225634	0	-1	-1	1	1	407	418	-1
1601240	225640	0	-1	-1	1	1	437	445	-1
1601241	225641	0	-1	-1	1	1	428	436	-1
1601242	225642	0	-1	-1	1	1	428	436	-1
1601243	225643	0	-1	-1	1	1	428	436	-1
1601244	225644	0	-1	-1	1	1	428	436	-1
1601250	225650	0	-1	-1	1	1	437	445	-1
1601251	225651	0	-1	-1	1	1	419	427	-1
1601252	225652	0	-1	-1	1	1	419	427	-1
1601253	225653	0	-1	-1	1	1	419	427	-1
1601254	225654	0	-1	-1	1	1	419	427	-1
1601260	225660	0	-1	-1	1	1	437	445	-1
1601261	225661	0	-1	-1	1	1	428	436	-1
1601262	225662	0	-1	-1	1	1	428	436	-1
1601263	225663	0	-1	-1	1	1	428	436	-1
1601264	225664	0	-1	-1	1	1	428	436	-1
1601270	225670	0	-1	-1	1	1	437	445	-1
1601271	225671	0	-1	-1	1	1	419	427	-1
1601272	225672	0	-1	-1	1	1	419	427	-1
1601273	225673	0	-1	-1	1	1	419	427	-1
1601274	225674	0	-1	-1	1	1	419	427	-1
1601300	225700	0	-1	-1	1	1	437	445	-1
1601301	225701	0	-1	-1	1	1	407	418	-1
1601302	225702	0	-1	-1	1	1	407	418	-1
1601303	225703	0	-1	-1	1	1	407	418	-1
1601304	225704	0	-1	-1	1	1	407	418	-1
1601310	225710	0	-1	-1	1	1	437	445	-1
1601311	225711	0	-1	-1	1	1	419	427	-1
1601312	225712	0	-1	-1	1	1	419	427	-1
1601313	225713	0	-1	-1	1	1	419	427	-1
1601314	225714	0	-1	-1	1	1	419	427	-1
1601320	225720	0	-1	-1	1	1	437	445	-1
1601321	225721	0	-1	-1	1	1	428	436	-1
1601322	225722	0	-1	-1	1	1	428	436	-1
1601323	225723	0	-1	-1	1	1	428	436	-1
1601324	225724	0	-1	-1	1	1	428	436	-1
1601330	225730	0	-1	-1	1	1	437	445	-1
1601331	225731	0	-1	-1	1	1	419	427	-1
1601332	225732	0	-1	-1	1	1	419	427	-1
1601333	225733	0	-1	-1	1	1	419	427	-1
1601334	225734	0	-1	-1	1	1	419	427	-1
1601340	225740	0	-1	-1	1	1	437	445	-1
1601341	225741	0	-1	-1	1	1	407	418	-1
1601342	225742	0	-1	-1	1	1	407	418	-1
1601343	225743	0	-1	-1	1	1	407	418	-1
1601344	225744	0	-1	-1	1	1	407	418	-1
1601350	225750	0	-1	-1	1	1	437	445	-1
1601351	225751	0	-1	-1	1	1	419	427	-1
1601352	225752	0	-1	-1	1	1	419	427	-1
1601353	225753	0	-1	-1	1	1	419	427	-1
1601354	225754	0	-1	-1	1	1	419	427	-1
1601360	225760	0	-1	-1	1	1	437	445	-1
1601361	225761	0	-1	-1	1	1	419	427	-1
1601362	225762	0	-1	-1	1	1	419	427	-1
1601363	225763	0	-1	-1	1	1	419	427	-1
1601364	225764	0	-1	-1	1	1	419	427	-1
1601370	225770	0	-1	-1	1	1	437	445	-1
1601371	225771	0	-1	-1	1	1	428	436	-1
1601372	225772	0	-1	-1	1	1	428	436	-1
1601373	225773	0	-1	-1	1	1	428	436	-1
1601374	225774	0	-1	-1	1	1	428	436	-1
1601415	226042	6116	84.33	89.88	1	1	-1	-1	-1
1601416	226043	6116	84.26	97.54	1	1	-1	-1	-1
1601417	226044	6116	33.12	45.21	1	1	-1	-1	-1
1601418	226060	6116	35.44	94.01	1	1	-1	-1	-1
1601419	226100	0	-1	-1	1	1	437	445	-1
1601420	226101	0	-1	-1	1	1	437	445	-1
1601421	226102	0	-1	-1	1	1	437	445	-1
1601422	226103	0	-1	-1	1	1	437	445	-1
1601423	226104	0	-1	-1	1	1	437	445	-1
1601424	226105	0	-1	-1	1	1	437	445	-1
1601425	226106	0	-1	-1	1	1	437	445	-1
1601426	226107	0	-1	-1	1	1	437	445	-1
1601427	226108	0	35.68	28.49	1	1	411	415	-1
1601428	226109	0	-1	-1	1	1	437	445	-1
1601429	226110	0	-1	-1	1	1	437	445	-1
1601430	226111	0	-1	-1	1	1	437	445	-1
1601431	226112	0	-1	-1	1	1	437	445	-1
1601432	226113	0	-1	-1	1	1	437	445	-1
1601433	226114	0	-1	-1	1	1	437	445	-1
1601434	226115	0	-1	-1	1	1	437	445	-1
1601435	226116	0	-1	-1	1	1	437	445	-1
1601436	226117	0	35.68	28.49	1	1	428	436	-1
1601437	226118	0	-1	-1	1	1	437	445	-1
1601438	226119	0	-1	-1	1	1	437	445	-1
1601439	226120	0	-1	-1	1	1	437	445	-1
1601440	226121	0	-1	-1	1	1	437	445	-1
1601441	226122	0	-1	-1	1	1	437	445	-1
1601442	226123	0	-1	-1	1	1	437	445	-1
1601443	226124	0	-1	-1	1	1	437	445	-1
1601444	226125	0	-1	-1	1	1	437	445	-1
1601445	226126	0	35.68	28.49	1	1	419	427	-1
1601446	226045	6116	40.8	46.54	1	1	-1	-1	-1
1601447	226046	6116	39.03	141.41	1	1	-1	-1	-1
1601448	226047	6116	32.11	141.09	1	1	-1	-1	-1
1601449	226048	6117	84.33	89.88	1	1	-1	-1	-1
1601450	226049	6117	84.26	97.54	1	1	-1	-1	-1
1601451	226050	6117	33.12	45.21	1	1	-1	-1	-1
1601452	226051	6117	40.8	46.54	1	1	-1	-1	-1
1601453	226052	6117	39.03	141.41	1	1	-1	-1	-1
1601454	226053	6117	32.11	141.09	1	1	-1	-1	-1
1601455	226054	6118	84.33	89.88	1	1	-1	-1	-1
1601456	226055	6118	84.26	97.54	1	1	-1	-1	-1
1601457	226056	6118	33.12	45.21	1	1	-1	-1	-1
1601458	226057	6118	40.8	46.54	1	1	-1	-1	-1
1601459	226058	6118	39.03	141.41	1	1	-1	-1	-1
1601460	226059	6118	32.11	141.09	1	1	-1	-1	-1
1601461	226061	6117	35.44	94.01	1	1	-1	-1	-1
1601462	226062	6118	35.44	94.01	1	1	-1	-1	-1
1601500	226108	0	111.16	95.55	1	1	411	415	-1
1601501	226108	0	47.64	162.38	1	1	411	415	-1
1601502	226117	0	111.16	95.55	1	1	416	420	-1
1601503	226117	0	47.64	162.38	1	1	416	420	-1
1601504	226126	0	111.16	95.55	1	1	416	420	-1
1601505	226126	0	47.64	162.38	1	1	416	420	-1
1601506	999	6116	34	51.5	1	1	-1	-1	-1
1601507	999	6116	37	51.5	1	1	-1	-1	-1
1601508	999	6116	78	95	1	1	-1	-1	-1
1601509	999	6116	78	93	1	1	-1	-1	-1
1601510	999	6116	34	136.5	1	1	-1	-1	-1
1601511	999	6116	37	136.5	1	1	-1	-1	-1
1601512	999	6117	34	51.5	1	1	-1	-1	-1
1601513	999	6117	37	51.5	1	1	-1	-1	-1
1601514	999	6117	78	95	1	1	-1	-1	-1
1601515	999	6117	78	93	1	1	-1	-1	-1
1601516	999	6117	34	136.5	1	1	-1	-1	-1
1601517	999	6117	37	136.5	1	1	-1	-1	-1
1601518	999	6118	34	51.5	1	1	-1	-1	-1
1601519	999	6118	37	51.5	1	1	-1	-1	-1
1601520	999	6118	78	95	1	1	-1	-1	-1
1601521	999	6118	78	93	1	1	-1	-1	-1
1601522	999	6118	34	136.5	1	1	-1	-1	-1
1601523	999	6118	37	136.5	1	1	-1	-1	-1
1601524	999	6116	35.5	51.5	1	1	-1	-1	-1
1601525	999	6116	78	94	1	1	-1	-1	-1
1601526	999	6116	35.5	136.5	1	1	-1	-1	-1
1601527	999	6117	35.5	51.5	1	1	-1	-1	-1
1601528	999	6117	78	94	1	1	-1	-1	-1
1601529	999	6117	35.5	136.5	1	1	-1	-1	-1
1601530	999	6118	35.5	51.5	1	1	-1	-1	-1
1601531	999	6118	78	94	1	1	-1	-1	-1
1601532	999	6118	35.5	136.5	1	1	-1	-1	-1
1601700	226200	0	-1	-1	1	1	437	445	-1
1601701	226201	0	-1	-1	1	1	407	418	-1
1601702	226202	0	-1	-1	1	1	407	418	-1
1601703	226203	0	-1	-1	1	1	407	418	-1
1601704	226204	0	-1	-1	1	1	407	418	-1
1601710	226210	0	-1	-1	1	1	437	445	-1
1601711	226211	0	-1	-1	1	1	419	427	-1
1601712	226212	0	-1	-1	1	1	419	427	-1
1601713	226213	0	-1	-1	1	1	419	427	-1
1601714	226214	0	-1	-1	1	1	419	427	-1
1601720	226220	0	-1	-1	1	1	437	445	-1
1601721	226221	0	-1	-1	1	1	428	436	-1
1601722	226222	0	-1	-1	1	1	428	436	-1
1601723	226223	0	-1	-1	1	1	428	436	-1
1601724	226224	0	-1	-1	1	1	428	436	-1
1601730	226230	0	-1	-1	1	1	437	445	-1
1601731	226231	0	-1	-1	1	1	419	427	-1
1601732	226232	0	-1	-1	1	1	419	427	-1
1601733	226233	0	-1	-1	1	1	419	427	-1
1601734	226234	0	-1	-1	1	1	419	427	-1
1601740	226240	0	-1	-1	1	1	437	445	-1
1601741	226241	0	-1	-1	1	1	428	436	-1
1601742	226242	0	-1	-1	1	1	428	436	-1
1601743	226243	0	-1	-1	1	1	428	436	-1
1601744	226244	0	-1	-1	1	1	428	436	-1
1601750	226250	0	-1	-1	1	1	437	445	-1
1601751	226251	0	-1	-1	1	1	428	436	-1
1601752	226252	0	-1	-1	1	1	428	436	-1
1601753	226253	0	-1	-1	1	1	428	436	-1
1601754	226254	0	-1	-1	1	1	428	436	-1
1601760	226260	0	-1	-1	1	1	437	445	-1
1601761	226261	0	-1	-1	1	1	407	418	-1
1601762	226262	0	-1	-1	1	1	407	418	-1
1601763	226263	0	-1	-1	1	1	407	418	-1
1601764	226264	0	-1	-1	1	1	407	418	-1
1601770	226270	0	-1	-1	1	1	437	445	-1
1601771	226271	0	-1	-1	1	1	419	427	-1
1601772	226272	0	-1	-1	1	1	419	427	-1
1601773	226273	0	-1	-1	1	1	419	427	-1
1601774	226274	0	-1	-1	1	1	419	427	-1
1601800	226300	0	-1	-1	1	1	437	445	-1
1601801	226301	0	-1	-1	1	1	407	418	-1
1601802	226302	0	-1	-1	1	1	407	418	-1
1601803	226303	0	-1	-1	1	1	407	418	-1
1601804	226304	0	-1	-1	1	1	407	418	-1
1601810	226310	0	-1	-1	1	1	437	445	-1
1601811	226311	0	-1	-1	1	1	419	427	-1
1601812	226312	0	-1	-1	1	1	419	427	-1
1601813	226313	0	-1	-1	1	1	419	427	-1
1601814	226314	0	-1	-1	1	1	419	427	-1
1601820	226320	0	-1	-1	1	1	437	445	-1
1601821	226321	0	-1	-1	1	1	428	436	-1
1601822	226322	0	-1	-1	1	1	428	436	-1
1601823	226323	0	-1	-1	1	1	428	436	-1
1601824	226324	0	-1	-1	1	1	428	436	-1
1601830	226330	0	-1	-1	1	1	437	445	-1
1601831	226331	0	-1	-1	1	1	407	418	-1
1601832	226332	0	-1	-1	1	1	407	418	-1
1601833	226333	0	-1	-1	1	1	407	418	-1
1601834	226334	0	-1	-1	1	1	407	418	-1
1601840	226340	0	-1	-1	1	1	437	445	-1
1601841	226341	0	-1	-1	1	1	428	436	-1
1601842	226342	0	-1	-1	1	1	428	436	-1
1601843	226343	0	-1	-1	1	1	428	436	-1
1601844	226344	0	-1	-1	1	1	428	436	-1
1601850	226350	0	-1	-1	1	1	437	445	-1
1601851	226351	0	-1	-1	1	1	419	427	-1
1601852	226352	0	-1	-1	1	1	419	427	-1
1601853	226353	0	-1	-1	1	1	419	427	-1
1601854	226354	0	-1	-1	1	1	419	427	-1
1601860	226360	0	-1	-1	1	1	437	445	-1
1601861	226361	0	-1	-1	1	1	428	436	-1
1601862	226362	0	-1	-1	1	1	428	436	-1
1601863	226363	0	-1	-1	1	1	428	436	-1
1601864	226364	0	-1	-1	1	1	428	436	-1
1601870	226370	0	-1	-1	1	1	437	445	-1
1601871	226371	0	-1	-1	1	1	419	427	-1
1601872	226372	0	-1	-1	1	1	419	427	-1
1601873	226373	0	-1	-1	1	1	419	427	-1
1601874	226374	0	-1	-1	1	1	419	427	-1
1601900	226400	0	-1	-1	1	1	437	445	-1
1601901	226401	0	-1	-1	1	1	407	418	-1
1601902	226402	0	-1	-1	1	1	407	418	-1
1601903	226403	0	-1	-1	1	1	407	418	-1
1601904	226404	0	-1	-1	1	1	407	418	-1
1601910	226410	0	-1	-1	1	1	437	445	-1
1601911	226411	0	-1	-1	1	1	419	427	-1
1601912	226412	0	-1	-1	1	1	419	427	-1
1601913	226413	0	-1	-1	1	1	419	427	-1
1601914	226414	0	-1	-1	1	1	419	427	-1
1601920	226420	0	-1	-1	1	1	437	445	-1
1601921	226421	0	-1	-1	1	1	428	436	-1
1601922	226422	0	-1	-1	1	1	428	436	-1
1601923	226423	0	-1	-1	1	1	428	436	-1
1601924	226424	0	-1	-1	1	1	428	436	-1
1601930	226430	0	-1	-1	1	1	437	445	-1
1601931	226431	0	-1	-1	1	1	419	427	-1
1601932	226432	0	-1	-1	1	1	419	427	-1
1601933	226433	0	-1	-1	1	1	419	427	-1
1601934	226434	0	-1	-1	1	1	419	427	-1
1601940	226440	0	-1	-1	1	1	437	445	-1
1601941	226441	0	-1	-1	1	1	407	418	-1
1601942	226442	0	-1	-1	1	1	407	418	-1
1601943	226443	0	-1	-1	1	1	407	418	-1
1601944	226444	0	-1	-1	1	1	407	418	-1
1601950	226450	0	-1	-1	1	1	437	445	-1
1601951	226451	0	-1	-1	1	1	419	427	-1
1601952	226452	0	-1	-1	1	1	419	427	-1
1601953	226453	0	-1	-1	1	1	419	427	-1
1601954	226454	0	-1	-1	1	1	419	427	-1
1601960	226460	0	-1	-1	1	1	437	445	-1
1601961	226461	0	-1	-1	1	1	419	427	-1
1601962	226462	0	-1	-1	1	1	419	427	-1
1601963	226463	0	-1	-1	1	1	419	427	-1
1601964	226464	0	-1	-1	1	1	419	427	-1
1601970	226470	0	-1	-1	1	1	437	445	-1
1601971	226471	0	-1	-1	1	1	428	436	-1
1601972	226472	0	-1	-1	1	1	428	436	-1
1601973	226473	0	-1	-1	1	1	428	436	-1
1601974	226474	0	-1	-1	1	1	428	436	-1
1700000	59000	20000	33	54	0	1	-1	-1	-1
1700001	59000	20001	33	54	0	1	-1	-1	-1
1700002	59000	20002	33	54	0	1	-1	-1	-1
1700003	59000	20003	33	54	0	1	-1	-1	-1
1700004	59000	20004	33	54	0	1	-1	-1	-1
1700005	59000	20005	33	54	0	1	-1	-1	-1
1750000	59500	50	127	91	0	0	-1	-1	-1
1750001	59500	50	95	35	0	0	-1	-1	-1
1750002	59500	50	51	38	0	0	-1	-1	-1
1750003	59500	50	145	113	0	0	-1	-1	-1
1750004	59500	50	84	106	0	0	-1	-1	-1
1750005	59500	50	35.3	85.07	0	0	-1	-1	-1
1750006	59500	50	119.26	65.54	0	0	-1	-1	-1
1750007	59500	50	88	129	0	0	-1	-1	-1
1750008	59500	50	156	30	0	0	-1	-1	-1
1750009	59500	50	29	140	0	0	-1	-1	-1
1800000	230000	11000	97.17	155.69	1	1	-1	-1	-1
1800001	230000	11000	96.95	151.61	-4.32	1	-1	-1	-1
1800002	230000	11000	93.4	152.88	1	1	-1	-1	-1
1800003	230000	11000	95.03	158.03	0.22	1	-1	-1	-1
1800004	230000	11000	91.78	155.56	1	1	-1	-1	-1
1800005	230000	11000	111.7	166.54	1	1	-1	-1	-1
1800006	230000	11000	114.63	161.61	-4.25	1	-1	-1	-1
1800007	230000	11000	111.63	160.46	-0.77	1	-1	-1	-1
1800008	230000	11000	111.9	163.39	-2.65	1	-1	-1	-1
1800009	230000	11000	108.08	160.6	-0.77	1	-1	-1	-1
1800010	230000	11000	103.48	144.45	1	1	-1	-1	-1
1800011	230000	11000	109.29	141.78	-4.6	1	-1	-1	-1
1800012	230000	11000	106.64	143.85	-3.2	1	-1	-1	-1
1800013	230000	11000	107.06	139.51	-2.67	1	-1	-1	-1
1800014	230000	11000	102.72	142.14	-1.61	1	-1	-1	-1
1800015	230000	11000	118.48	153.8	-1.11	1	-1	-1	-1
1800016	230000	11000	118.11	150.29	-0.18	1	-1	-1	-1
1800017	230000	11000	120.78	146.97	-4.48	1	-1	-1	-1
1800018	230000	11000	121.43	152.14	0.52	1	-1	-1	-1
1800019	230000	11000	123.42	149.16	0	1	-1	-1	-1
1800020	230001	11000	118.43	178.5	0	1	-1	-1	-1
1800021	230001	11000	121.46	178.03	0	1	-1	-1	-1
1800022	230001	11000	116.49	176.54	0	1	-1	-1	-1
1800023	230001	11000	117.89	173.15	-0.57	1	-1	-1	-1
1800024	230001	11000	121.87	174.74	0	1	-1	-1	-1
1800025	230001	11000	103.76	174.58	-0.42	1	-1	-1	-1
1800026	230001	11000	100.65	176.7	0	1	-1	-1	-1
1800027	230001	11000	104.15	178.19	-1.08	1	-1	-1	-1
1800028	230001	11000	100.77	179.75	-0.61	1	-1	-1	-1
1800029	230001	11000	103.51	181.13	0.39	1	-1	-1	-1
1800030	230001	11000	125.85	161.38	-0.73	1	-1	-1	-1
1800031	230001	11000	129.43	161.16	-1.14	1	-1	-1	-1
1800032	230001	11000	129.06	165.5	0.01	1	-1	-1	-1
1800033	230001	11000	126.24	164.3	0.64	1	-1	-1	-1
1800034	230001	11000	131.41	163.27	0.64	1	-1	-1	-1
1800035	230001	11000	91.04	168.84	-1.31	1	-1	-1	-1
1800036	230001	11000	84.02	165.5	-2.66	1	-1	-1	-1
1800037	230001	11000	87.94	166.83	0.08	1	-1	-1	-1
1800038	230001	11000	88.52	170.31	0.96	1	-1	-1	-1
1800039	230001	11000	85.58	168.96	0.08	1	-1	-1	-1
1800040	230002	11000	63.1	92.3	1.54	1	-1	-1	-1
1800041	230002	11000	68.3	97.7	0.94	1	-1	-1	-1
1800042	230002	11000	66.4	95.3	-3.9	1	-1	-1	-1
1800043	230002	11000	67.3	100.9	-0.23	1	-1	-1	-1
1800044	230002	11000	62.9	97.9	-0.89	1	-1	-1	-1
1800045	230002	11000	67.7	115.1	-2.22	1	-1	-1	-1
1800046	230002	11000	60.6	111.8	-3.03	1	-1	-1	-1
1800047	230002	11000	62.9	109.3	0.37	1	-1	-1	-1
1800048	230002	11000	66.3	111.2	0.37	1	-1	-1	-1
1800049	230002	11000	63.8	113.6	-1.46	1	-1	-1	-1
1800050	230002	11000	44.3	116.7	0.81	1	-1	-1	-1
1800051	230002	11000	53	120.8	-0.58	1	-1	-1	-1
1800052	230002	11000	50	118	-1.89	1	-1	-1	-1
1800053	230002	11000	49.5	121.7	-1.89	1	-1	-1	-1
1800054	230002	11000	46	118.9	-0.09	1	-1	-1	-1
1800055	230002	11000	80.4	114.9	-0.09	1	-1	-1	-1
1800056	230002	11000	76.8	114.9	1.39	1	-1	-1	-1
1800057	230002	11000	74.6	118.2	-3.32	1	-1	-1	-1
1800058	230002	11000	78	118.6	0.27	1	-1	-1	-1
1800059	230002	11000	76.5	121.8	0.27	1	-1	-1	-1
1800060	230003	11000	44.9	99.6	0.27	1	-1	-1	-1
1800061	230003	11000	47.1	103.1	-0.9	1	-1	-1	-1
1800062	230003	11000	49.5	97.1	-1.34	1	-1	-1	-1
1800063	230003	11000	49.2	99.7	-2.31	1	-1	-1	-1
1800064	230003	11000	51.2	102.3	-2.31	1	-1	-1	-1
1800065	230003	11000	40.3	90.7	-2.31	1	-1	-1	-1
1800066	230003	11000	38.6	87.7	-1.43	1	-1	-1	-1
1800067	230003	11000	45.2	85.5	-0.61	1	-1	-1	-1
1800068	230003	11000	40	83.9	-0.61	1	-1	-1	-1
1800069	230003	11000	42.1	87.4	-0.61	1	-1	-1	-1
1800070	230003	11000	79.2	100.1	-0.61	1	-1	-1	-1
1800071	230003	11000	82.7	94.1	0.97	1	-1	-1	-1
1800072	230003	11000	85.5	100.6	0.79	1	-1	-1	-1
1800073	230003	11000	86.4	96.6	0.2	1	-1	-1	-1
1800074	230003	11000	82.3	98	0.2	1	-1	-1	-1
1800075	230003	11000	62	133.2	-4.5	1	-1	-1	-1
1800076	230003	11000	58.8	126.1	1.02	1	-1	-1	-1
1800077	230003	11000	60.4	130.9	-4.26	1	-1	-1	-1
1800078	230003	11000	56	130.9	-4.26	1	-1	-1	-1
1800079	230003	11000	58.3	134.5	0.43	1	-1	-1	-1
1800080	230005	11000	64.69	51.27	0.43	1	-1	-1	-1
1800081	230005	11000	72.6	49.6	-0.75	1	-1	-1	-1
1800082	230005	11000	69.2	54.9	-1.96	1	-1	-1	-1
1800083	230005	11000	73.3	53.6	-2.85	1	-1	-1	-1
1800084	230005	11000	69.3	51.8	-2.85	1	-1	-1	-1
1800085	230005	11000	71.8	39.6	-2.85	1	-1	-1	-1
1800086	230005	11000	71.2	36.3	-0.51	1	-1	-1	-1
1800087	230005	11000	67.3	40.2	-1.96	1	-1	-1	-1
1800088	230005	11000	70.6	43.1	-1.96	1	-1	-1	-1
1800089	230005	11000	75	37.3	-1.96	1	-1	-1	-1
1800090	230005	11000	81.4	64.3	-1.96	1	-1	-1	-1
1800091	230005	11000	84.13	66.22	-3.59	1	-1	-1	-1
1800092	230005	11000	77.9	65.9	-3.07	1	-1	-1	-1
1800093	230005	11000	82.3	68.8	-2.1	1	-1	-1	-1
1800094	230005	11000	78.5	70.3	-2.1	1	-1	-1	-1
1800095	230005	11000	86.5	44	-2.1	1	-1	-1	-1
1800096	230005	11000	90.1	48.8	-0.45	1	-1	-1	-1
1800097	230005	11000	81.9	44.2	-0.45	1	-1	-1	-1
1800098	230005	11000	85.8	47.6	-0.86	1	-1	-1	-1
1800099	230005	11000	83.2	48.8	0.98	1	-1	-1	-1
1800100	230008	11000	100	41.2	-2.12	1	-1	-1	-1
1800101	230008	11000	107.9	43.7	-2.76	1	-1	-1	-1
1800102	230008	11000	103.9	43.5	-2.76	1	-1	-1	-1
1800103	230008	11000	100.8	45.1	-1.23	1	-1	-1	-1
1800104	230008	11000	104.6	46.8	-1.23	1	-1	-1	-1
1800105	230008	11000	59.15	60.3	-1.91	1	-1	-1	-1
1800106	230008	11000	67.26	66.15	-0.38	1	-1	-1	-1
1800107	230008	11000	65.4	63.8	-2.81	1	-1	-1	-1
1800108	230008	11000	64.1	67.4	-3.35	1	-1	-1	-1
1800109	230008	11000	61.7	63.1	-3.35	1	-1	-1	-1
1800110	230008	11000	85.2	31.1	-3.35	1	-1	-1	-1
1800111	230008	11000	92.2	33	1.31	1	-1	-1	-1
1800112	230008	11000	88.8	33.3	1.31	1	-1	-1	-1
1800113	230008	11000	92.1	30.3	-2.96	1	-1	-1	-1
1800114	230008	11000	88.4	29.6	-1.33	1	-1	-1	-1
1800115	230008	11000	97.5	62.9	-0.04	1	-1	-1	-1
1800116	230008	11000	97	55.6	0.49	1	-1	-1	-1
1800117	230008	11000	93.7	58.2	0.49	1	-1	-1	-1
1800118	230008	11000	93.8	62.4	0.49	1	-1	-1	-1
1800119	230008	11000	98.7	58.9	0.49	1	-1	-1	-1
1800120	230006	11000	156.3	73.9	0.49	1	-1	-1	-1
1800121	230006	11000	156.9	77.4	-0.84	1	-1	-1	-1
1800122	230006	11000	152.2	75.5	0.48	1	-1	-1	-1
1800123	230006	11000	153.5	78.5	1.33	1	-1	-1	-1
1800124	230006	11000	148.8	77.7	0.1	1	-1	-1	-1
1800125	230006	11000	191.5	81.1	-1.88	1	-1	-1	-1
1800126	230006	11000	188.2	88.4	-1.53	1	-1	-1	-1
1800127	230006	11000	193.2	86.6	-0.9	1	-1	-1	-1
1800128	230006	11000	189.1	84.6	0.05	1	-1	-1	-1
1800129	230006	11000	191.3	89.3	-1.53	1	-1	-1	-1
1800130	230006	11000	173.8	76.5	-0.64	1	-1	-1	-1
1800131	230006	11000	175.8	70.9	0.88	1	-1	-1	-1
1800132	230006	11000	173.4	68.1	0.19	1	-1	-1	-1
1800133	230006	11000	172.9	72	-4.07	1	-1	-1	-1
1800134	230006	11000	170.6	70.2	-4.07	1	-1	-1	-1
1800135	230006	11000	154.9	39.1	1.17	1	-1	-1	-1
1800136	230006	11000	154.6	42.6	-4.07	1	-1	-1	-1
1800137	230006	11000	159.3	44.5	-4.07	1	-1	-1	-1
1800138	230006	11000	161.9	41.6	0.88	1	-1	-1	-1
1800139	230006	11000	158.6	40.5	0.88	1	-1	-1	-1
1800140	230009	11000	155.9	55.6	0.88	1	-1	-1	-1
1800141	230009	11000	157.1	60.2	-0.42	1	-1	-1	-1
1800142	230009	11000	154.5	62.1	-1.45	1	-1	-1	-1
1800143	230009	11000	152.9	58.3	-1.45	1	-1	-1	-1
1800144	230009	11000	150.7	61.2	-2.21	1	-1	-1	-1
1800145	230009	11000	141.5	51.2	-2.21	1	-1	-1	-1
1800146	230009	11000	138.3	54.2	-2.21	1	-1	-1	-1
1800147	230009	11000	132.8	49	-1.73	1	-1	-1	-1
1800148	230009	11000	137.4	50	-0.25	1	-1	-1	-1
1800149	230009	11000	133.8	52.6	-0.25	1	-1	-1	-1
1800150	230009	11000	137.2	33.4	-0.25	1	-1	-1	-1
1800151	230009	11000	145	32.5	-0.75	1	-1	-1	-1
1800152	230009	11000	141.5	32.4	-1.91	1	-1	-1	-1
1800153	230009	11000	143.5	29.1	-1.91	1	-1	-1	-1
1800154	230009	11000	138.4	29	-1.03	1	-1	-1	-1
1800155	230009	11000	175.7	53.7	0.09	1	-1	-1	-1
1800156	230009	11000	174.8	56.8	1.21	1	-1	-1	-1
1800157	230009	11000	179	53.4	1.21	1	-1	-1	-1
1800158	230009	11000	173.7	50.1	0.57	1	-1	-1	-1
1800159	230009	11000	179.1	58.4	0.57	1	-1	-1	-1
1800160	230007	11000	163	102.2	0.57	1	-1	-1	-1
1800161	230007	11000	166.4	101.2	-1.08	1	-1	-1	-1
1800162	230007	11000	165.6	110.5	-1.08	1	-1	-1	-1
1800163	230007	11000	169.4	107.3	-1.43	1	-1	-1	-1
1800164	230007	11000	167.9	104	0.17	1	-1	-1	-1
1800165	230007	11000	151.8	113.4	0.17	1	-1	-1	-1
1800166	230007	11000	155.5	119.7	0.17	1	-1	-1	-1
1800167	230007	11000	152.9	117.5	-0.69	1	-1	-1	-1
1800168	230007	11000	151	120.8	-0.69	1	-1	-1	-1
1800169	230007	11000	149.1	117.4	0.27	1	-1	-1	-1
1800170	230007	11000	172	123.2	0.27	1	-1	-1	-1
1800171	230007	11000	167.9	127.2	-0.69	1	-1	-1	-1
1800172	230007	11000	174.7	121.2	-0.69	1	-1	-1	-1
1800173	230007	11000	167.1	123.5	0.17	1	-1	-1	-1
1800174	230007	11000	170.1	120.2	0.17	1	-1	-1	-1
1800175	230007	11000	188	117	0.17	1	-1	-1	-1
1800176	230007	11000	192.8	114.5	-1.43	1	-1	-1	-1
