INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
408304	史诗的咏歌裤子	408004	0	4227081	1	10008	3	1	-1	-1	0	10	3456	2880	408304	-1	-1	-1	183408304	2	1	576	99999	1	10	0	2	24	233	-1	1	0	0	-1	133	160	0	19950
408305	史诗的圣洁裤子	408005	0	4227081	1	10008	3	1	-1	-1	0	10	4320	3600	408305	-1	-1	-1	183408305	2	1	720	99999	1	10	0	2	24	234	-1	1	0	0	-1	234	280	0	35100
408306	史诗的仙影裤子	408006	0	4227081	1	10008	3	1	-1	-1	0	10	5184	4320	408306	-1	-1	-1	183408306	2	1	864	99999	1	10	0	2	24	235	-1	1	0	0	-1	409	491	0	61350
408307	史诗的辉煌裤子	408007	0	4227081	1	10008	3	1	-1	-1	0	10	6048	5040	408307	-1	-1	-1	183408307	2	1	1008	99999	1	10	0	2	24	236	-1	1	0	0	-1	716	859	0	107400
408308	史诗的红羽裤子	408008	0	4227081	1	10008	3	1	-1	-1	0	10	6912	5760	408308	-1	-1	-1	183408308	2	1	1152	99999	1	10	0	2	24	237	-1	1	0	0	-1	1253	1504	0	187950
408309	史诗的紫灵裤子	408009	0	4227081	1	10008	3	1	-1	-1	0	10	7776	6480	408309	-1	-1	-1	183408309	2	1	1296	99999	1	10	0	2	24	238	-1	1	0	0	-1	2194	2632	0	329100
408310	史诗的恐惧裤子	408010	0	4227081	1	10008	3	1	-1	-1	0	10	8640	7200	408310	-1	-1	-1	183408310	2	1	1440	99999	1	10	0	2	24	239	-1	1	0	0	-1	3839	4607	0	575850
408321	史诗的荆棘裤子	408001	0	4227081	1	10008	3	1	-1	-1	0	10	864	1440	408321	-1	-1	-1	183408321	2	1	288	99999	1	10	0	2	24	230	-1	1	0	0	-1	25	30	0	3750
408322	史诗的紫莹裤子	408002	0	4227081	1	10008	3	1	-1	-1	0	10	1728	1728	408322	-1	-1	-1	183408322	2	1	345	99999	1	10	0	2	24	231	-1	1	0	0	-1	43	52	0	6450
408323	史诗的碧海裤子	408003	0	4227081	1	10008	3	1	-1	-1	0	10	2592	2160	408323	-1	-1	-1	183408323	2	1	432	99999	1	10	0	2	24	232	-1	1	0	0	-1	76	91	0	11400
408324	史诗的咏歌裤子	408004	0	4227081	1	10008	3	1	-1	-1	0	10	3456	2880	408324	-1	-1	-1	183408324	2	1	576	99999	1	10	0	2	24	233	-1	1	0	0	-1	133	160	0	19950
408325	史诗的圣洁裤子	408005	0	4227081	1	10008	3	1	-1	-1	0	10	4320	3600	408325	-1	-1	-1	183408325	2	1	720	99999	1	10	0	2	24	234	-1	1	0	0	-1	234	280	0	35100
408326	史诗的仙影裤子	408006	0	4227081	1	10008	3	1	-1	-1	0	10	5184	4320	408326	-1	-1	-1	183408326	2	1	864	99999	1	10	0	2	24	235	-1	1	0	0	-1	409	491	0	61350
408327	史诗的辉煌裤子	408007	0	4227081	1	10008	3	1	-1	-1	0	10	6048	5040	408327	-1	-1	-1	183408327	2	1	1008	99999	1	10	0	2	24	236	-1	1	0	0	-1	716	859	0	107400
408328	史诗的红羽裤子	408008	0	4227081	1	10008	3	1	-1	-1	0	10	6912	5760	408328	-1	-1	-1	183408328	2	1	1152	99999	1	10	0	2	24	237	-1	1	0	0	-1	1253	1504	0	187950
408329	史诗的紫灵裤子	408009	0	4227081	1	10008	3	1	-1	-1	0	10	7776	6480	408329	-1	-1	-1	183408329	2	1	1296	99999	1	10	0	2	24	238	-1	1	0	0	-1	2194	2632	0	329100
408330	史诗的恐惧裤子	408010	0	4227081	1	10008	3	1	-1	-1	0	10	8640	7200	408330	-1	-1	-1	183408330	2	1	1440	99999	1	10	0	2	24	239	-1	1	0	0	-1	3839	4607	0	575850
408401	真·史诗荆棘裤子	408001	0	4227081	1	10008	4	1	-1	-1	0	10	1350	1800	408401	-1	-1	-1	184408401	2	1	360	99999	1	10	0	2	24	230	-1	1	0	0	-1	75	90	0	11250
408402	真·史诗紫莹裤子	408002	0	4227081	1	10008	4	1	-1	-1	0	10	2700	2160	408402	-1	-1	-1	184408402	2	1	432	99999	1	10	0	2	24	231	-1	1	0	0	-1	131	157	0	19650
408403	真·史诗碧海裤子	408003	0	4227081	1	10008	4	1	-1	-1	0	10	4050	2700	408403	-1	-1	-1	184408403	2	1	540	99999	1	10	0	2	24	232	-1	1	0	0	-1	229	275	0	34350
408404	真·史诗咏歌裤子	408004	0	4227081	1	10008	4	1	-1	-1	0	10	5400	3600	408404	-1	-1	-1	184408404	2	1	720	99999	1	10	0	2	24	233	-1	1	0	0	-1	401	481	0	60150
408405	真·史诗圣洁裤子	408005	0	4227081	1	10008	4	1	-1	-1	0	10	6750	4500	408405	-1	-1	-1	184408405	2	1	900	99999	1	10	0	2	24	234	-1	1	0	0	-1	702	842	0	105300
408406	真·史诗仙影裤子	408006	0	4227081	1	10008	4	1	-1	-1	0	10	8100	5400	408406	-1	-1	-1	184408406	2	1	1080	99999	1	10	0	2	24	235	-1	1	0	0	-1	1228	1474	0	184200
408407	真·史诗辉煌裤子	408007	0	4227081	1	10008	4	1	-1	-1	0	10	9450	6300	408407	-1	-1	-1	184408407	2	1	1260	99999	1	10	0	2	24	236	-1	1	0	0	-1	2149	2579	0	322350
408408	真·史诗红羽裤子	408008	0	4227081	1	10008	4	1	-1	-1	0	10	10800	7200	408408	-1	-1	-1	184408408	2	1	1440	99999	1	10	0	2	24	237	-1	1	0	0	-1	3761	4513	0	564150
408409	真·史诗紫灵裤子	408009	0	4227081	1	10008	4	1	-1	-1	0	10	12150	8100	408409	-1	-1	-1	184408409	2	1	1620	99999	1	10	0	2	24	238	-1	1	0	0	-1	6582	7898	0	987300
408410	真·史诗恐惧裤子	408010	0	4227081	1	10008	4	1	-1	-1	0	10	13500	9000	408410	-1	-1	-1	184408410	2	1	1800	99999	1	10	0	2	24	239	-1	1	0	0	-1	11518	13822	0	1727700
408421	真·史诗荆棘裤子	408001	0	4227081	1	10008	4	1	-1	-1	0	10	1350	1800	408421	-1	-1	-1	184408421	2	1	360	99999	1	10	0	2	24	230	-1	1	0	0	-1	75	90	0	11250
408422	真·史诗紫莹裤子	408002	0	4227081	1	10008	4	1	-1	-1	0	10	2700	2160	408422	-1	-1	-1	184408422	2	1	432	99999	1	10	0	2	24	231	-1	1	0	0	-1	131	157	0	19650
408423	真·史诗碧海裤子	408003	0	4227081	1	10008	4	1	-1	-1	0	10	4050	2700	408423	-1	-1	-1	184408423	2	1	540	99999	1	10	0	2	24	232	-1	1	0	0	-1	229	275	0	34350
408424	真·史诗咏歌裤子	408004	0	4227081	1	10008	4	1	-1	-1	0	10	5400	3600	408424	-1	-1	-1	184408424	2	1	720	99999	1	10	0	2	24	233	-1	1	0	0	-1	401	481	0	60150
408425	真·史诗圣洁裤子	408005	0	4227081	1	10008	4	1	-1	-1	0	10	6750	4500	408425	-1	-1	-1	184408425	2	1	900	99999	1	10	0	2	24	234	-1	1	0	0	-1	702	842	0	105300
408426	真·史诗仙影裤子	408006	0	4227081	1	10008	4	1	-1	-1	0	10	8100	5400	408426	-1	-1	-1	184408426	2	1	1080	99999	1	10	0	2	24	235	-1	1	0	0	-1	1228	1474	0	184200
408427	真·史诗辉煌裤子	408007	0	4227081	1	10008	4	1	-1	-1	0	10	9450	6300	408427	-1	-1	-1	184408427	2	1	1260	99999	1	10	0	2	24	236	-1	1	0	0	-1	2149	2579	0	322350
408428	真·史诗红羽裤子	408008	0	4227081	1	10008	4	1	-1	-1	0	10	10800	7200	408428	-1	-1	-1	184408428	2	1	1440	99999	1	10	0	2	24	237	-1	1	0	0	-1	3761	4513	0	564150
408429	真·史诗紫灵裤子	408009	0	4227081	1	10008	4	1	-1	-1	0	10	12150	8100	408429	-1	-1	-1	184408429	2	1	1620	99999	1	10	0	2	24	238	-1	1	0	0	-1	6582	7898	0	987300
408430	真·史诗恐惧裤子	408010	0	4227081	1	10008	4	1	-1	-1	0	10	13500	9000	408430	-1	-1	-1	184408430	2	1	1800	99999	1	10	0	2	24	239	-1	1	0	0	-1	11518	13822	0	1727700
408501	魔王荆棘裤子	408001	0	4227081	1	10008	5	1	-1	-1	0	10	2430	2700	408501	-1	-1	-1	184408401	2	1	360	99999	1	10	0	2	24	230	-1	1	0	0	-1	150	180	1	22500
408502	魔王紫莹裤子	408002	0	4227081	1	10008	5	1	-1	-1	0	10	4860	3240	408502	-1	-1	-1	184408402	2	1	432	99999	1	10	0	2	24	231	-1	1	0	0	-1	262	315	1	39300
408503	魔王碧海裤子	408003	0	4227081	1	10008	5	1	-1	-1	0	10	7290	4050	408503	-1	-1	-1	184408403	2	1	540	99999	1	10	0	2	24	232	-1	1	0	0	-1	459	550	1	68850
408504	魔王咏歌裤子	408004	0	4227081	1	10008	5	1	-1	-1	0	10	9720	5400	408504	-1	-1	-1	184408404	2	1	720	99999	1	10	0	2	24	233	-1	1	0	0	-1	802	963	1	120300
408505	魔王圣洁裤子	408005	0	4227081	1	10008	5	1	-1	-1	0	10	12150	6750	408505	-1	-1	-1	184408405	2	1	900	99999	1	10	0	2	24	234	-1	1	0	0	-1	1404	1684	1	210600
408506	魔王仙影裤子	408006	0	4227081	1	10008	5	1	-1	-1	0	10	14580	8100	408506	-1	-1	-1	184408406	2	1	1080	99999	1	10	0	2	24	235	-1	1	0	0	-1	2457	2948	1	368550
408507	魔王辉煌裤子	408007	0	4227081	1	10008	5	1	-1	-1	0	10	17010	9450	408507	-1	-1	-1	184408407	2	1	1260	99999	1	10	0	2	24	236	-1	1	0	0	-1	4299	5158	1	644850
408508	魔王红羽裤子	408008	0	4227081	1	10008	5	1	-1	-1	0	10	19440	10800	408508	-1	-1	-1	184408408	2	1	1440	99999	1	10	0	2	24	237	-1	1	0	0	-1	7522	9027	1	1128300
408509	魔王紫灵裤子	408009	0	4227081	1	10008	5	1	-1	-1	0	10	21870	12150	408509	-1	-1	-1	184408409	2	1	1620	99999	1	10	0	2	24	238	-1	1	0	0	-1	13164	15796	1	1974600
408510	魔王恐惧裤子	408010	0	4227081	1	10008	5	1	-1	-1	0	10	24300	13500	408510	-1	-1	-1	184408410	2	1	1800	99999	1	10	0	2	24	239	-1	1	0	0	-1	23037	27644	1	3455550
408521	魔王荆棘裤子	408001	0	4227081	1	10008	5	1	-1	-1	0	10	2430	2700	408521	-1	-1	-1	184408421	2	1	360	99999	1	10	0	2	24	230	-1	1	0	0	-1	150	180	1	22500
408522	魔王紫莹裤子	408002	0	4227081	1	10008	5	1	-1	-1	0	10	4860	3240	408522	-1	-1	-1	184408422	2	1	432	99999	1	10	0	2	24	231	-1	1	0	0	-1	262	315	1	39300
408523	魔王碧海裤子	408003	0	4227081	1	10008	5	1	-1	-1	0	10	7290	4050	408523	-1	-1	-1	184408423	2	1	540	99999	1	10	0	2	24	232	-1	1	0	0	-1	459	550	1	68850
408524	魔王咏歌裤子	408004	0	4227081	1	10008	5	1	-1	-1	0	10	9720	5400	408524	-1	-1	-1	184408424	2	1	720	99999	1	10	0	2	24	233	-1	1	0	0	-1	802	963	1	120300
408525	魔王圣洁裤子	408005	0	4227081	1	10008	5	1	-1	-1	0	10	12150	6750	408525	-1	-1	-1	184408425	2	1	900	99999	1	10	0	2	24	234	-1	1	0	0	-1	1404	1684	1	210600
408526	魔王仙影裤子	408006	0	4227081	1	10008	5	1	-1	-1	0	10	14580	8100	408526	-1	-1	-1	184408426	2	1	1080	99999	1	10	0	2	24	235	-1	1	0	0	-1	2457	2948	1	368550
408527	魔王辉煌裤子	408007	0	4227081	1	10008	5	1	-1	-1	0	10	17010	9450	408527	-1	-1	-1	184408427	2	1	1260	99999	1	10	0	2	24	236	-1	1	0	0	-1	4299	5158	1	644850
408528	魔王红羽裤子	408008	0	4227081	1	10008	5	1	-1	-1	0	10	19440	10800	408528	-1	-1	-1	184408428	2	1	1440	99999	1	10	0	2	24	237	-1	1	0	0	-1	7522	9027	1	1128300
408529	魔王紫灵裤子	408009	0	4227081	1	10008	5	1	-1	-1	0	10	21870	12150	408529	-1	-1	-1	184408429	2	1	1620	99999	1	10	0	2	24	238	-1	1	0	0	-1	13164	15796	1	1974600
408530	魔王恐惧裤子	408010	0	4227081	1	10008	5	1	-1	-1	0	10	24300	13500	408530	-1	-1	-1	184408430	2	1	1800	99999	1	10	0	2	24	239	-1	1	0	0	-1	23037	27644	1	3455550
409001	荆棘靴子	409001	0	4259849	1	10009	0	1	-1	-1	0	10	105	700	409001	-1	-1	-1	170409001	0	1	140	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	2	3	0	300
409002	紫莹靴子	409002	0	4259849	1	10009	0	1	-1	-1	0	10	210	840	409002	-1	-1	-1	170409002	0	1	168	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	4	5	0	600
409003	碧海靴子	409003	0	4259849	1	10009	0	1	-1	-1	0	10	315	1050	409003	-1	-1	-1	170409003	0	1	210	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	7	9	0	1050
409004	咏歌靴子	409004	0	4259849	1	10009	0	1	-1	-1	0	10	420	1400	409004	-1	-1	-1	170409004	0	1	280	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	13	16	0	1950
409005	圣洁靴子	409005	0	4259849	1	10009	0	1	-1	-1	0	10	525	1750	409005	-1	-1	-1	170409005	0	1	350	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	23	28	0	3450
409006	仙影靴子	409006	0	4259849	1	10009	0	1	-1	-1	0	10	630	2100	409006	-1	-1	-1	170409006	0	1	420	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	40	49	0	6000
409007	辉煌靴子	409007	0	4259849	1	10009	0	1	-1	-1	0	10	735	2450	409007	-1	-1	-1	170409007	0	1	490	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	71	85	0	10650
409008	红羽靴子	409008	0	4259849	1	10009	0	1	-1	-1	0	10	840	2800	409008	-1	-1	-1	170409008	0	1	560	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	125	150	0	18750
409009	紫灵靴子	409009	0	4259849	1	10009	0	1	-1	-1	0	10	945	3150	409009	-1	-1	-1	170409009	0	1	630	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	219	263	0	32850
409010	恐惧靴子	409010	0	4259849	1	10009	0	1	-1	-1	0	10	1050	3500	409010	-1	-1	-1	170409010	0	1	700	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	383	460	0	57450
409101	卓越的荆棘靴子	409001	0	4259849	1	10009	1	1	-1	-1	0	10	252	840	409101	-1	-1	-1	171409101	0	1	168	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	5	6	0	750
409102	卓越的紫莹靴子	409002	0	4259849	1	10009	1	1	-1	-1	0	10	504	1008	409102	-1	-1	-1	171409102	0	1	201	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	8	10	0	1200
409103	卓越的碧海靴子	409003	0	4259849	1	10009	1	1	-1	-1	0	10	756	1260	409103	-1	-1	-1	171409103	0	1	252	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	15	18	0	2250
409104	卓越的咏歌靴子	409004	0	4259849	1	10009	1	1	-1	-1	0	10	1008	1680	409104	-1	-1	-1	171409104	0	1	336	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	26	32	0	3900
409105	卓越的圣洁靴子	409005	0	4259849	1	10009	1	1	-1	-1	0	10	1260	2100	409105	-1	-1	-1	171409105	0	1	420	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	46	56	0	6900
409106	卓越的仙影靴子	409006	0	4259849	1	10009	1	1	-1	-1	0	10	1512	2520	409106	-1	-1	-1	171409106	0	1	504	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	81	98	0	12150
409107	卓越的辉煌靴子	409007	0	4259849	1	10009	1	1	-1	-1	0	10	1764	2940	409107	-1	-1	-1	171409107	0	1	588	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	143	171	0	21450
409108	卓越的红羽靴子	409008	0	4259849	1	10009	1	1	-1	-1	0	10	2016	3360	409108	-1	-1	-1	171409108	0	1	672	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	250	300	0	37500
409109	卓越的紫灵靴子	409009	0	4259849	1	10009	1	1	-1	-1	0	10	2268	3780	409109	-1	-1	-1	171409109	0	1	756	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	438	526	0	65700
409110	卓越的恐惧靴子	409010	0	4259849	1	10009	1	1	-1	-1	0	10	2520	4200	409110	-1	-1	-1	171409110	0	1	840	99999	1	10	0	-1	-1	-1	-1	1	0	0	-1	767	921	0	115050
409201	精良的荆棘靴子	409001	0	4259849	1	10009	2	1	-1	-1	0	10	441	980	409201	-1	-1	-1	172409201	2	1	196	392	1	10	0	2	25	240	-1	1	0	0	-1	10	12	0	1500
409202	精良的紫莹靴子	409002	0	4259849	1	10009	2	1	-1	-1	0	10	882	1176	409202	-1	-1	-1	172409202	2	1	235	470	1	10	0	2	25	241	-1	1	0	0	-1	17	21	0	2550
409203	精良的碧海靴子	409003	0	4259849	1	10009	2	1	-1	-1	0	10	1323	1470	409203	-1	-1	-1	172409203	2	1	294	588	1	10	0	2	25	242	-1	1	0	0	-1	30	36	0	4500
409204	精良的咏歌靴子	409004	0	4259849	1	10009	2	1	-1	-1	0	10	1764	1960	409204	-1	-1	-1	172409204	2	1	392	784	1	10	0	2	25	243	-1	1	0	0	-1	53	64	0	7950
409205	精良的圣洁靴子	409005	0	4259849	1	10009	2	1	-1	-1	0	10	2205	2450	409205	-1	-1	-1	172409205	2	1	490	980	1	10	0	2	25	244	-1	1	0	0	-1	93	112	0	13950
409206	精良的仙影靴子	409006	0	4259849	1	10009	2	1	-1	-1	0	10	2646	2940	409206	-1	-1	-1	172409206	2	1	588	1176	1	10	0	2	25	245	-1	1	0	0	-1	163	196	0	24450
409207	精良的辉煌靴子	409007	0	4259849	1	10009	2	1	-1	-1	0	10	3087	3430	409207	-1	-1	-1	172409207	2	1	686	1372	1	10	0	2	25	246	-1	1	0	0	-1	286	343	0	42900
409208	精良的红羽靴子	409008	0	4259849	1	10009	2	1	-1	-1	0	10	3528	3920	409208	-1	-1	-1	172409208	2	1	784	1568	1	10	0	2	25	247	-1	1	0	0	-1	501	601	0	75150
409209	精良的紫灵靴子	409009	0	4259849	1	10009	2	1	-1	-1	0	10	3969	4410	409209	-1	-1	-1	172409209	2	1	882	1764	1	10	0	2	25	248	-1	1	0	0	-1	877	1053	0	131550
409210	精良的恐惧靴子	409010	0	4259849	1	10009	2	1	-1	-1	0	10	4410	4900	409210	-1	-1	-1	172409210	2	1	980	1960	1	10	0	2	25	249	-1	1	0	0	-1	1535	1842	0	230250
409301	史诗的荆棘靴子	409001	0	4259849	1	10009	3	1	-1	-1	0	10	672	1120	409301	-1	-1	-1	173409301	2	1	224	99999	1	10	0	2	25	240	-1	1	0	0	-1	25	30	0	3750
409302	史诗的紫莹靴子	409002	0	4259849	1	10009	3	1	-1	-1	0	10	1344	1344	409302	-1	-1	-1	173409302	2	1	268	99999	1	10	0	2	25	241	-1	1	0	0	-1	43	52	0	6450
409303	史诗的碧海靴子	409003	0	4259849	1	10009	3	1	-1	-1	0	10	2016	1680	409303	-1	-1	-1	173409303	2	1	336	99999	1	10	0	2	25	242	-1	1	0	0	-1	76	91	0	11400
409304	史诗的咏歌靴子	409004	0	4259849	1	10009	3	1	-1	-1	0	10	2688	2240	409304	-1	-1	-1	173409304	2	1	448	99999	1	10	0	2	25	243	-1	1	0	0	-1	133	160	0	19950
409305	史诗的圣洁靴子	409005	0	4259849	1	10009	3	1	-1	-1	0	10	3360	2800	409305	-1	-1	-1	173409305	2	1	560	99999	1	10	0	2	25	244	-1	1	0	0	-1	234	280	0	35100
409306	史诗的仙影靴子	409006	0	4259849	1	10009	3	1	-1	-1	0	10	4032	3360	409306	-1	-1	-1	173409306	2	1	672	99999	1	10	0	2	25	245	-1	1	0	0	-1	409	491	0	61350
409307	史诗的辉煌靴子	409007	0	4259849	1	10009	3	1	-1	-1	0	10	4704	3920	409307	-1	-1	-1	173409307	2	1	784	99999	1	10	0	2	25	246	-1	1	0	0	-1	716	859	0	107400
409308	史诗的红羽靴子	409008	0	4259849	1	10009	3	1	-1	-1	0	10	5376	4480	409308	-1	-1	-1	173409308	2	1	896	99999	1	10	0	2	25	247	-1	1	0	0	-1	1253	1504	0	187950
409309	史诗的紫灵靴子	409009	0	4259849	1	10009	3	1	-1	-1	0	10	6048	5040	409309	-1	-1	-1	173409309	2	1	1008	99999	1	10	0	2	25	248	-1	1	0	0	-1	2194	2632	0	329100
409310	史诗的恐惧靴子	409010	0	4259849	1	10009	3	1	-1	-1	0	10	6720	5600	409310	-1	-1	-1	173409310	2	1	1120	99999	1	10	0	2	25	249	-1	1	0	0	-1	3839	4607	0	575850
409321	史诗的荆棘靴子	409001	0	4259849	1	10009	3	1	-1	-1	0	10	672	1120	409321	-1	-1	-1	173409321	2	1	224	99999	1	10	0	2	25	240	-1	1	0	0	-1	25	30	0	3750
409322	史诗的紫莹靴子	409002	0	4259849	1	10009	3	1	-1	-1	0	10	1344	1344	409322	-1	-1	-1	173409322	2	1	268	99999	1	10	0	2	25	241	-1	1	0	0	-1	43	52	0	6450
409323	史诗的碧海靴子	409003	0	4259849	1	10009	3	1	-1	-1	0	10	2016	1680	409323	-1	-1	-1	173409323	2	1	336	99999	1	10	0	2	25	242	-1	1	0	0	-1	76	91	0	11400
409324	史诗的咏歌靴子	409004	0	4259849	1	10009	3	1	-1	-1	0	10	2688	2240	409324	-1	-1	-1	173409324	2	1	448	99999	1	10	0	2	25	243	-1	1	0	0	-1	133	160	0	19950
409325	史诗的圣洁靴子	409005	0	4259849	1	10009	3	1	-1	-1	0	10	3360	2800	409325	-1	-1	-1	173409325	2	1	560	99999	1	10	0	2	25	244	-1	1	0	0	-1	234	280	0	35100
409326	史诗的仙影靴子	409006	0	4259849	1	10009	3	1	-1	-1	0	10	4032	3360	409326	-1	-1	-1	173409326	2	1	672	99999	1	10	0	2	25	245	-1	1	0	0	-1	409	491	0	61350
409327	史诗的辉煌靴子	409007	0	4259849	1	10009	3	1	-1	-1	0	10	4704	3920	409327	-1	-1	-1	173409327	2	1	784	99999	1	10	0	2	25	246	-1	1	0	0	-1	716	859	0	107400
409328	史诗的红羽靴子	409008	0	4259849	1	10009	3	1	-1	-1	0	10	5376	4480	409328	-1	-1	-1	173409328	2	1	896	99999	1	10	0	2	25	247	-1	1	0	0	-1	1253	1504	0	187950
409329	史诗的紫灵靴子	409009	0	4259849	1	10009	3	1	-1	-1	0	10	6048	5040	409329	-1	-1	-1	173409329	2	1	1008	99999	1	10	0	2	25	248	-1	1	0	0	-1	2194	2632	0	329100
409330	史诗的恐惧靴子	409010	0	4259849	1	10009	3	1	-1	-1	0	10	6720	5600	409330	-1	-1	-1	173409330	2	1	1120	99999	1	10	0	2	25	249	-1	1	0	0	-1	3839	4607	0	575850
409401	真·史诗荆棘靴子	409001	0	4259849	1	10009	4	1	-1	-1	0	10	1050	1400	409401	-1	-1	-1	174409401	2	1	280	99999	1	10	0	2	25	240	-1	1	0	0	-1	75	90	0	11250
409402	真·史诗紫莹靴子	409002	0	4259849	1	10009	4	1	-1	-1	0	10	2100	1680	409402	-1	-1	-1	174409402	2	1	336	99999	1	10	0	2	25	241	-1	1	0	0	-1	131	157	0	19650
409403	真·史诗碧海靴子	409003	0	4259849	1	10009	4	1	-1	-1	0	10	3150	2100	409403	-1	-1	-1	174409403	2	1	420	99999	1	10	0	2	25	242	-1	1	0	0	-1	229	275	0	34350
409404	真·史诗咏歌靴子	409004	0	4259849	1	10009	4	1	-1	-1	0	10	4200	2800	409404	-1	-1	-1	174409404	2	1	560	99999	1	10	0	2	25	243	-1	1	0	0	-1	401	481	0	60150
409405	真·史诗圣洁靴子	409005	0	4259849	1	10009	4	1	-1	-1	0	10	5250	3500	409405	-1	-1	-1	174409405	2	1	700	99999	1	10	0	2	25	244	-1	1	0	0	-1	702	842	0	105300
409406	真·史诗仙影靴子	409006	0	4259849	1	10009	4	1	-1	-1	0	10	6300	4200	409406	-1	-1	-1	174409406	2	1	840	99999	1	10	0	2	25	245	-1	1	0	0	-1	1228	1474	0	184200
409407	真·史诗辉煌靴子	409007	0	4259849	1	10009	4	1	-1	-1	0	10	7350	4900	409407	-1	-1	-1	174409407	2	1	980	99999	1	10	0	2	25	246	-1	1	0	0	-1	2149	2579	0	322350
409408	真·史诗红羽靴子	409008	0	4259849	1	10009	4	1	-1	-1	0	10	8400	5600	409408	-1	-1	-1	174409408	2	1	1120	99999	1	10	0	2	25	247	-1	1	0	0	-1	3761	4513	0	564150
409409	真·史诗紫灵靴子	409009	0	4259849	1	10009	4	1	-1	-1	0	10	9450	6300	409409	-1	-1	-1	174409409	2	1	1260	99999	1	10	0	2	25	248	-1	1	0	0	-1	6582	7898	0	987300
409410	真·史诗恐惧靴子	409010	0	4259849	1	10009	4	1	-1	-1	0	10	10500	7000	409410	-1	-1	-1	174409410	2	1	1400	99999	1	10	0	2	25	249	-1	1	0	0	-1	11518	13822	0	1727700
409421	真·史诗荆棘靴子	409001	0	4259849	1	10009	4	1	-1	-1	0	10	1050	1400	409421	-1	-1	-1	174409421	2	1	280	99999	1	10	0	2	25	240	-1	1	0	0	-1	75	90	0	11250
409422	真·史诗紫莹靴子	409002	0	4259849	1	10009	4	1	-1	-1	0	10	2100	1680	409422	-1	-1	-1	174409422	2	1	336	99999	1	10	0	2	25	241	-1	1	0	0	-1	131	157	0	19650
409423	真·史诗碧海靴子	409003	0	4259849	1	10009	4	1	-1	-1	0	10	3150	2100	409423	-1	-1	-1	174409423	2	1	420	99999	1	10	0	2	25	242	-1	1	0	0	-1	229	275	0	34350
409424	真·史诗咏歌靴子	409004	0	4259849	1	10009	4	1	-1	-1	0	10	4200	2800	409424	-1	-1	-1	174409424	2	1	560	99999	1	10	0	2	25	243	-1	1	0	0	-1	401	481	0	60150
409425	真·史诗圣洁靴子	409005	0	4259849	1	10009	4	1	-1	-1	0	10	5250	3500	409425	-1	-1	-1	174409425	2	1	700	99999	1	10	0	2	25	244	-1	1	0	0	-1	702	842	0	105300
409426	真·史诗仙影靴子	409006	0	4259849	1	10009	4	1	-1	-1	0	10	6300	4200	409426	-1	-1	-1	174409426	2	1	840	99999	1	10	0	2	25	245	-1	1	0	0	-1	1228	1474	0	184200
409427	真·史诗辉煌靴子	409007	0	4259849	1	10009	4	1	-1	-1	0	10	7350	4900	409427	-1	-1	-1	174409427	2	1	980	99999	1	10	0	2	25	246	-1	1	0	0	-1	2149	2579	0	322350
409428	真·史诗红羽靴子	409008	0	4259849	1	10009	4	1	-1	-1	0	10	8400	5600	409428	-1	-1	-1	174409428	2	1	1120	99999	1	10	0	2	25	247	-1	1	0	0	-1	3761	4513	0	564150
409429	真·史诗紫灵靴子	409009	0	4259849	1	10009	4	1	-1	-1	0	10	9450	6300	409429	-1	-1	-1	174409429	2	1	1260	99999	1	10	0	2	25	248	-1	1	0	0	-1	6582	7898	0	987300
409430	真·史诗恐惧靴子	409010	0	4259849	1	10009	4	1	-1	-1	0	10	10500	7000	409430	-1	-1	-1	174409430	2	1	1400	99999	1	10	0	2	25	249	-1	1	0	0	-1	11518	13822	0	1727700
409501	魔王荆棘靴子	409001	0	4259849	1	10009	5	1	-1	-1	0	10	1890	2100	409501	-1	-1	-1	174409401	2	1	280	99999	1	10	0	2	25	240	-1	1	0	0	-1	150	180	1	22500
