INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
729508	8	0	512	2	91	80	1058	4	2	799	4	1010	10	579	11	394	13	19920	-1	0	15	-1	0	0	-1	0	0	13	12	25	110	14	48	6	30	150	13	0	0	256250	7	510	10	48	5	50	100	-1	-1	-1	-1	1	3
729509	9	0	512	2	98	90	1059	4	2	973	4	1225	10	762	11	519	13	30248	-1	0	15	-1	0	0	-1	0	0	13	12	25	110	14	49	6	30	150	13	0	0	256250	7	510	10	49	5	50	100	-1	-1	-1	-1	1	3
729510	10	0	512	2	105	100	1060	4	2	1063	4	1360	10	879	11	600	13	37838	-1	0	15	-1	0	0	-1	0	0	13	12	25	110	14	50	6	30	150	13	0	0	256250	7	510	10	50	5	50	100	-1	-1	-1	-1	1	3
730401	1	1	1	2	48	10	1101	0	-1	0	-1	0	10	19	11	26	13	385	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	1	6	20	100	13	0	0	3760	1	410	2	1	5	10	40	-1	-1	-1	-1	1	0
730402	2	1	1	2	56	20	1102	0	2	4	4	5	10	41	11	54	13	821	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	2	6	20	100	13	0	0	5835	1	410	2	2	5	20	50	-1	-1	-1	-1	1	0
730403	3	1	1	2	64	30	1103	0	2	5	4	5	10	72	11	94	13	1494	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	3	6	20	100	13	0	0	8730	1	410	2	3	5	30	60	-1	11403	300304	-1	1	0
730404	4	1	1	2	72	40	1104	0	2	193	4	273	10	118	11	155	13	2686	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	4	6	20	100	13	0	0	16255	1	410	2	4	5	40	70	-1	11404	300305	-1	1	1
730405	5	1	1	2	80	50	1105	0	2	342	4	471	10	176	11	231	13	4463	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	5	6	20	100	13	0	0	31785	1	410	2	5	5	50	80	-1	11405	300306	-1	1	1
730406	6	1	1	2	88	60	1106	0	2	420	4	564	10	245	11	321	13	7005	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	6	6	20	100	13	0	0	66330	1	410	2	6	5	60	90	-1	-1	-1	-1	1	2
730407	7	1	1	2	96	70	1107	0	2	601	4	780	10	325	11	427	13	10508	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	7	6	20	100	13	0	0	147590	1	410	2	7	5	70	100	-1	-1	-1	-1	1	3
730408	8	1	1	2	104	80	1108	0	2	823	4	1040	10	402	11	527	13	14343	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	8	6	20	100	13	0	0	256250	1	410	2	8	5	80	100	-1	-1	-1	-1	1	3
730409	9	1	1	2	112	90	1109	0	2	996	4	1256	10	528	11	693	13	21779	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	9	6	20	100	13	0	0	256250	1	410	2	9	5	80	100	-1	-1	-1	-1	1	3
730410	10	1	1	2	120	100	1110	0	2	1086	4	1391	10	609	11	800	13	27244	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	10	6	20	100	13	0	0	256250	1	410	2	10	5	80	100	-1	-1	-1	-1	1	3
730501	1	1	1	2	48	10	1151	0	-1	0	-1	0	10	22	11	31	13	462	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	1	6	30	150	13	0	0	10380	1	510	10	1	5	50	100	-1	-1	-1	-1	1	0
730502	2	1	1	2	56	20	1152	0	2	4	4	5	10	49	11	64	13	985	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	2	6	30	150	13	0	0	24050	1	510	10	2	5	50	100	-1	-1	-1	-1	1	0
730503	3	1	1	2	64	30	1153	0	2	5	4	5	10	86	11	112	13	1792	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	3	6	30	150	13	0	0	49985	1	510	10	3	5	50	100	-1	-1	-1	-1	1	0
730504	4	1	1	2	72	40	1154	0	2	168	4	245	10	141	11	186	13	3223	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	4	6	30	150	13	0	0	73325	1	510	10	4	5	50	100	-1	-1	-1	-1	1	1
730505	5	1	1	2	80	50	1155	0	2	285	4	406	10	211	11	277	13	5355	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	5	6	30	150	13	0	0	109470	1	510	10	5	5	50	100	-1	-1	-1	-1	1	1
730506	6	1	1	2	88	60	1156	0	2	420	4	564	10	294	11	385	13	8406	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	6	6	30	150	13	0	0	165875	1	510	10	6	5	50	100	-1	-1	-1	-1	1	2
730507	7	1	1	2	96	70	1157	0	2	601	4	780	10	390	11	512	13	12609	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	7	6	30	150	13	0	0	256250	1	510	10	7	5	50	100	-1	-1	-1	-1	1	3
730508	8	1	1	2	104	80	1158	0	2	823	4	1040	10	482	11	632	13	17211	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	8	6	30	150	13	0	0	256250	1	510	10	8	5	50	100	-1	-1	-1	-1	1	3
730509	9	1	1	2	112	90	1159	0	2	996	4	1256	10	633	11	831	13	26134	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	9	6	30	150	13	0	0	256250	1	510	10	9	5	50	100	-1	-1	-1	-1	1	3
730510	10	1	1	2	120	100	1160	0	2	1086	4	1391	10	730	11	960	13	32692	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	10	6	30	150	13	0	0	256250	1	510	10	10	5	50	100	-1	-1	-1	-1	1	3
731401	1	1	2	0	48	20	-1	-1	-1	0	-1	0	7	71	8	79	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	11	6	20	100	105	0	0	138	2	310	1	11	6	10	30	-1	-1	-1	-1	1	0
731402	2	1	2	0	56	40	-1	-1	2	4	3	10	7	138	8	153	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	12	6	20	100	105	0	0	239	2	310	1	12	6	20	40	-1	-1	-1	-1	1	0
731403	3	1	2	0	64	60	-1	-1	2	4	3	10	7	219	8	243	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	13	6	20	100	105	0	0	324	2	310	1	13	6	30	50	-1	-1	-1	-1	1	0
731404	4	1	2	0	72	80	-1	-1	2	4	3	10	7	328	8	364	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	14	6	20	100	105	0	0	592	2	310	1	14	6	40	60	-1	-1	-1	-1	1	1
731405	5	1	2	0	80	100	-1	-1	2	4	3	10	7	452	8	502	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	15	6	20	100	105	0	0	1126	2	310	1	15	6	50	70	-1	-1	-1	-1	1	1
731406	6	1	2	0	88	120	-1	-1	2	4	3	10	7	590	8	655	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	16	6	20	100	105	0	0	2281	2	310	1	16	6	60	80	-1	-1	-1	-1	1	2
731407	7	1	2	0	96	140	-1	-1	2	4	3	10	7	742	8	825	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	17	6	20	100	105	0	0	4888	2	310	1	17	6	70	90	-1	-1	-1	-1	1	3
731408	8	1	2	0	104	160	-1	-1	2	4	3	10	7	881	8	979	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	18	6	20	100	105	0	0	12812	2	310	1	18	6	80	100	-1	-1	-1	-1	1	3
731409	9	1	2	0	112	180	-1	-1	2	4	3	10	7	1103	8	1226	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	19	6	20	100	105	0	0	12812	2	310	1	19	6	80	100	-1	-1	-1	-1	1	3
731410	10	1	2	0	120	200	-1	-1	2	4	3	10	7	1243	8	1381	-1	0	-1	0	15	-1	0	0	-1	0	0	19	105	9	-1	13	20	6	20	100	105	0	0	12812	2	310	1	20	6	80	100	-1	-1	-1	-1	1	3
731501	1	1	2	0	48	20	-1	-1	-1	0	-1	0	7	169	8	187	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	11	6	30	150	105	0	0	519	2	510	9	11	6	50	100	-1	-1	-1	-1	1	0
731502	2	1	2	0	56	40	-1	-1	-1	0	-1	0	7	330	8	366	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	12	6	30	150	105	0	0	1202	2	510	9	12	6	50	100	-1	-1	-1	-1	1	0
731503	3	1	2	0	64	60	-1	-1	-1	0	-1	0	7	523	8	582	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	13	6	30	150	105	0	0	2499	2	510	9	13	6	50	100	-1	-1	-1	-1	1	0
731504	4	1	2	0	72	80	-1	-1	-1	0	-1	0	7	786	8	871	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	14	6	30	150	105	0	0	3666	2	510	9	14	6	50	100	-1	-1	-1	-1	1	1
731505	5	1	2	0	80	100	-1	-1	-1	0	-1	0	7	1084	8	1204	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	15	6	30	150	105	0	0	5473	2	510	9	15	6	50	100	-1	-1	-1	-1	1	1
731506	6	1	2	0	88	120	-1	-1	-1	0	-1	0	7	1416	8	1572	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	16	6	30	150	105	0	0	8293	2	510	9	16	6	50	100	-1	-1	-1	-1	1	2
731507	7	1	2	0	96	140	-1	-1	-1	0	-1	0	7	1780	8	1980	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	17	6	30	150	105	0	0	12812	2	510	9	17	6	50	100	-1	-1	-1	-1	1	3
731508	8	1	2	0	104	160	-1	-1	-1	0	-1	0	7	2113	8	2347	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	18	6	30	150	105	0	0	12812	2	510	9	18	6	50	100	-1	-1	-1	-1	1	3
731509	9	1	2	0	112	180	-1	-1	-1	0	-1	0	7	2646	8	2941	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	19	6	30	150	105	0	0	12812	2	510	9	19	6	50	100	-1	-1	-1	-1	1	3
731510	10	1	2	0	120	200	-1	-1	-1	0	-1	0	7	2982	8	3313	-1	0	-1	0	15	-1	0	0	-1	0	0	19	13	9	105	14	20	6	30	150	105	0	0	12812	2	510	9	20	6	50	100	-1	-1	-1	-1	1	3
733421	1	1	1024	1	72	20	-1	-1	2	0	3	1	7	222	8	231	-1	0	-1	0	15	28	10	100	-1	0	0	19	105	9	-1	13	51	6	20	100	105	0	0	188	8	410	1	51	4	10	40	-1	-1	-1	-1	1	0
733422	2	1	1024	1	84	40	-1	-1	2	5	3	11	7	429	8	445	-1	0	-1	0	15	28	20	200	-1	0	0	19	105	9	-1	13	52	6	20	100	105	0	0	291	8	410	1	52	4	20	50	-1	-1	-1	-1	1	0
733423	3	1	1024	1	96	60	-1	-1	2	5	3	11	7	681	8	707	-1	0	-1	0	15	28	30	300	-1	0	0	19	105	9	-1	13	53	6	20	100	105	0	0	436	8	410	1	53	4	30	60	-1	-1	-1	-1	1	0
733424	4	1	1024	1	108	80	-1	-1	2	179	3	426	7	1020	8	1060	-1	0	-1	0	15	28	40	400	-1	0	0	19	105	9	-1	13	54	6	20	100	105	0	0	812	8	410	1	54	6	40	70	-1	-1	-1	-1	1	1
733425	5	1	1024	1	120	100	-1	-1	2	303	3	667	7	1405	8	1460	-1	0	-1	0	15	28	50	500	-1	0	0	19	105	9	-1	13	55	6	20	100	105	0	0	1589	8	410	1	55	6	50	80	-1	-1	-1	-1	1	1
733426	6	1	1024	1	132	120	-1	-1	2	439	3	883	7	1835	8	1906	-1	0	-1	0	15	28	60	600	-1	0	0	19	105	9	-1	13	56	6	20	100	105	0	0	3316	8	410	1	56	6	60	90	-1	-1	-1	-1	1	2
733427	7	1	1024	1	144	140	-1	-1	2	620	3	1169	7	2309	8	2399	-1	0	-1	0	15	28	70	700	-1	0	0	19	105	9	-1	13	57	6	20	100	105	0	0	7379	8	410	1	57	6	70	100	-1	-1	-1	-1	1	3
733428	8	1	1024	1	156	160	-1	-1	2	840	3	1510	7	2741	8	2848	-1	0	-1	0	15	28	80	800	-1	0	0	19	105	9	-1	13	58	6	20	100	105	0	0	12812	8	410	1	58	6	80	100	-1	-1	-1	-1	1	3
733429	9	1	1024	1	168	180	-1	-1	2	1015	3	1810	7	3433	8	3567	-1	0	-1	0	15	28	90	900	-1	0	0	19	105	9	-1	13	59	6	20	100	105	0	0	12812	8	410	1	59	6	80	100	-1	-1	-1	-1	1	3
733430	10	1	1024	1	180	200	-1	-1	2	1105	3	2035	7	3866	8	4017	-1	0	-1	0	15	28	100	1000	-1	0	0	19	105	9	-1	13	60	6	20	100	105	0	0	12812	8	410	1	60	6	80	100	-1	-1	-1	-1	1	3
734401	1	1	16	2	60	10	1101	1	-1	0	-1	0	10	24	11	32	13	482	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	1	6	20	100	13	0	0	3760	3	410	2	1	5	10	40	-1	-1	-1	-1	1	0
734402	2	1	16	2	70	20	1102	1	2	5	4	6	10	52	11	68	13	1026	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	2	6	20	100	13	0	0	5835	3	410	2	2	5	20	50	-1	-1	-1	-1	1	0
734403	3	1	16	2	80	30	1103	1	2	5	4	6	10	90	11	118	13	1867	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	3	6	20	100	13	0	0	8730	3	410	2	3	5	30	60	-1	161403	304304	-1	1	0
734404	4	1	16	2	90	40	1104	1	2	200	4	283	10	148	11	194	13	3357	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	4	6	20	100	13	0	0	16255	3	410	2	4	5	40	70	-1	161404	304305	-1	1	1
734405	5	1	16	2	100	50	1105	1	2	351	4	483	10	220	11	288	13	5579	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	5	6	20	100	13	0	0	31785	3	410	2	5	5	50	80	-1	161405	304306	-1	1	1
734406	6	1	16	2	110	60	1106	1	2	433	4	578	10	306	11	401	13	8757	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	6	6	20	100	13	0	0	66330	3	410	2	6	5	60	90	-1	-1	-1	-1	1	2
734407	7	1	16	2	120	70	1107	1	2	614	4	794	10	407	11	534	13	13135	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	7	6	20	100	13	0	0	147590	3	410	2	7	5	70	100	-1	-1	-1	-1	1	3
734408	8	1	16	2	130	80	1108	1	2	835	4	1055	10	502	11	659	13	17928	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	8	6	20	100	13	0	0	256250	3	410	2	8	5	80	100	-1	-1	-1	-1	1	3
734409	9	1	16	2	140	90	1109	1	2	1009	4	1270	10	660	11	866	13	27224	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	9	6	20	100	13	0	0	256250	3	410	2	9	5	80	100	-1	-1	-1	-1	1	3
734410	10	1	16	2	150	100	1110	1	2	1099	4	1405	10	762	11	1000	13	34055	-1	0	15	-1	0	0	-1	0	0	13	110	20	-1	13	10	6	20	100	13	0	0	256250	3	410	2	10	5	80	100	-1	-1	-1	-1	1	3
734501	1	1	16	2	60	10	1151	1	-1	0	-1	0	10	28	11	38	13	578	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	1	6	30	150	13	0	0	10380	3	510	10	1	5	50	100	-1	-1	-1	-1	1	0
734502	2	1	16	2	70	20	1152	1	2	5	4	6	10	62	11	81	13	1231	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	2	6	30	150	13	0	0	24050	3	510	10	2	5	50	100	-1	-1	-1	-1	1	0
734503	3	1	16	2	80	30	1153	1	2	5	4	6	10	108	11	141	13	2240	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	3	6	30	150	13	0	0	49985	3	510	10	3	5	50	100	-1	-1	-1	-1	1	0
734504	4	1	16	2	90	40	1154	1	2	170	4	250	10	177	11	232	13	4028	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	4	6	30	150	13	0	0	73325	3	510	10	4	5	50	100	-1	-1	-1	-1	1	1
734505	5	1	16	2	100	50	1155	1	2	289	4	414	10	264	11	345	13	6694	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	5	6	30	150	13	0	0	109470	3	510	10	5	5	50	100	-1	-1	-1	-1	1	1
734506	6	1	16	2	110	60	1156	1	2	433	4	578	10	367	11	481	13	10508	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	6	6	30	150	13	0	0	165875	3	510	10	6	5	50	100	-1	-1	-1	-1	1	2
734507	7	1	16	2	120	70	1157	1	2	614	4	794	10	488	11	640	13	15762	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	7	6	30	150	13	0	0	256250	3	510	10	7	5	50	100	-1	-1	-1	-1	1	3
734508	8	1	16	2	130	80	1158	1	2	835	4	1055	10	602	11	790	13	21513	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	8	6	30	150	13	0	0	256250	3	510	10	8	5	50	100	-1	-1	-1	-1	1	3
734509	9	1	16	2	140	90	1159	1	2	1009	4	1270	10	792	11	1039	13	32668	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	9	6	30	150	13	0	0	256250	3	510	10	9	5	50	100	-1	-1	-1	-1	1	3
734510	10	1	16	2	150	100	1160	1	2	1099	4	1405	10	914	11	1200	13	40866	-1	0	15	-1	0	0	-1	0	0	13	12	20	110	14	10	6	30	150	13	0	0	256250	3	510	10	10	5	50	100	-1	-1	-1	-1	1	3
736401	1	1	64	0	30	10	-1	-1	-1	0	-1	0	7	32	8	36	10	12	11	16	15	-1	0	0	-1	0	0	13	105	19	-1	13	21	6	16	80	105	0	0	138	4	310	2	21	6	10	30	-1	-1	-1	-1	1	0
736402	2	1	64	0	35	20	-1	-1	2	3	4	4	7	61	8	70	10	26	11	34	15	-1	0	0	-1	0	0	13	105	19	-1	13	22	6	16	80	105	0	0	239	4	310	2	22	6	20	40	-1	-1	-1	-1	1	0
736403	3	1	64	0	40	30	-1	-1	2	3	4	4	7	97	8	110	10	45	11	59	15	-1	0	0	-1	0	0	13	105	19	-1	13	23	6	16	80	105	0	0	324	4	310	2	23	6	30	50	-1	-1	-1	-1	1	0
736404	4	1	64	0	45	40	-1	-1	2	3	4	4	7	146	8	166	10	74	11	97	15	-1	0	0	-1	0	0	13	105	19	-1	13	24	6	16	80	105	0	0	592	4	310	2	24	6	40	60	-1	-1	-1	-1	1	1
736405	5	1	64	0	50	50	-1	-1	2	3	4	4	7	201	8	228	10	110	11	144	15	-1	0	0	-1	0	0	13	105	19	-1	13	25	6	16	80	105	0	0	1126	4	310	2	25	6	50	70	-1	-1	-1	-1	1	1
736406	6	1	64	0	55	60	-1	-1	2	3	4	4	7	262	8	298	10	153	11	201	15	-1	0	0	-1	0	0	13	105	19	-1	13	26	6	16	80	105	0	0	2281	4	310	2	26	6	60	80	-1	-1	-1	-1	1	2
736407	7	1	64	0	60	70	-1	-1	2	3	4	4	7	330	8	375	10	203	11	267	15	-1	0	0	-1	0	0	13	105	19	-1	13	27	6	16	80	105	0	0	4888	4	310	2	27	6	70	90	-1	-1	-1	-1	1	3
736408	8	1	64	0	65	80	-1	-1	2	3	4	4	7	392	8	445	10	251	11	329	15	-1	0	0	-1	0	0	13	105	19	-1	13	28	6	16	80	105	0	0	12812	4	310	2	28	6	80	100	-1	-1	-1	-1	1	3
736409	9	1	64	0	70	90	-1	-1	2	3	4	4	7	490	8	557	10	330	11	433	15	-1	0	0	-1	0	0	13	105	19	-1	13	29	6	16	80	105	0	0	12812	4	310	2	29	6	80	100	-1	-1	-1	-1	1	3
736410	10	1	64	0	75	100	-1	-1	2	3	4	4	7	552	8	628	10	381	11	500	15	-1	0	0	-1	0	0	13	105	19	-1	13	30	6	16	80	105	0	0	12812	4	310	2	30	6	80	100	-1	-1	-1	-1	1	3
736501	1	1	64	0	30	10	-1	-1	-1	0	-1	0	7	76	8	85	10	28	11	37	15	-1	0	0	-1	0	0	13	19	19	105	14	21	6	30	150	105	0	0	519	4	510	10	21	6	50	100	-1	-1	-1	-1	1	0
736502	2	1	64	0	35	20	-1	-1	-1	0	-1	0	7	145	8	168	10	61	11	79	15	-1	0	0	-1	0	0	13	19	19	105	14	22	6	30	150	105	0	0	1202	4	510	10	22	6	50	100	-1	-1	-1	-1	1	0
736503	3	1	64	0	40	30	-1	-1	-1	0	-1	0	7	232	8	264	10	108	11	139	15	-1	0	0	-1	0	0	13	19	19	105	14	23	6	30	150	105	0	0	2499	4	510	10	23	6	50	100	-1	-1	-1	-1	1	0
736504	4	1	64	0	45	40	-1	-1	-1	0	-1	0	7	349	8	397	10	175	11	232	15	-1	0	0	-1	0	0	13	19	19	105	14	24	6	30	150	105	0	0	3666	4	510	10	24	6	50	100	-1	-1	-1	-1	1	1
736505	5	1	64	0	50	50	-1	-1	-1	0	-1	0	7	481	8	546	10	264	11	343	15	-1	0	0	-1	0	0	13	19	19	105	14	25	6	30	150	105	0	0	5473	4	510	10	25	6	50	100	-1	-1	-1	-1	1	1
736506	6	1	64	0	55	60	-1	-1	-1	0	-1	0	7	628	8	714	10	366	11	481	15	-1	0	0	-1	0	0	13	19	19	105	14	26	6	30	150	105	0	0	8293	4	510	10	26	6	50	100	-1	-1	-1	-1	1	2
736507	7	1	64	0	60	70	-1	-1	-1	0	-1	0	7	792	8	900	10	486	11	640	15	-1	0	0	-1	0	0	13	19	19	105	14	27	6	30	150	105	0	0	12812	4	510	10	27	6	50	100	-1	-1	-1	-1	1	3
736508	8	1	64	0	65	80	-1	-1	-1	0	-1	0	7	940	8	1068	10	601	11	787	15	-1	0	0	-1	0	0	13	19	19	105	14	28	6	30	150	105	0	0	12812	4	510	10	28	6	50	100	-1	-1	-1	-1	1	3
736509	9	1	64	0	70	90	-1	-1	-1	0	-1	0	7	1176	8	1336	10	792	11	1038	15	-1	0	0	-1	0	0	13	19	19	105	14	29	6	30	150	105	0	0	12812	4	510	10	29	6	50	100	-1	-1	-1	-1	1	3
736510	10	1	64	0	75	100	-1	-1	-1	0	-1	0	7	1324	8	1506	10	913	11	1200	15	-1	0	0	-1	0	0	13	19	19	105	14	30	6	30	150	105	0	0	12812	4	510	10	30	6	50	100	-1	-1	-1	-1	1	3
737401	1	1	128	2	36	10	1101	2	-1	0	-1	0	7	44	8	47	10	15	11	19	15	-1	0	0	-1	0	0	13	105	9	-1	13	31	6	20	100	105	0	0	188	5	410	2	31	5	10	40	-1	-1	-1	-1	1	0
737402	2	1	128	2	42	20	1102	2	2	3	4	4	7	84	8	90	10	31	11	41	15	-1	0	0	-1	0	0	13	105	9	-1	13	32	6	20	100	105	0	0	291	5	410	2	32	5	20	50	-1	-1	-1	-1	1	0
737403	3	1	128	2	48	30	1103	2	2	3	4	4	7	134	8	144	10	54	11	71	15	-1	0	0	-1	0	0	13	105	9	-1	13	33	6	20	100	105	0	0	436	5	410	2	33	5	30	60	-1	1281403	307304	-1	1	0
737404	4	1	128	2	54	40	1104	2	2	169	4	243	7	200	8	215	10	89	11	116	15	-1	0	0	-1	0	0	13	105	9	-1	13	34	6	20	100	105	0	0	812	5	410	2	34	5	40	70	-1	1281404	307305	-1	1	1
737405	5	1	128	2	60	50	1105	2	2	312	4	435	7	276	8	296	10	132	11	173	15	-1	0	0	-1	0	0	13	105	9	-1	13	35	6	20	100	105	0	0	1589	5	410	2	35	5	50	80	-1	1281405	307306	-1	1	1
737406	6	1	128	2	66	60	1106	2	2	385	4	521	7	360	8	387	10	184	11	241	15	-1	0	0	-1	0	0	13	105	9	-1	13	36	6	20	100	105	0	0	3316	5	410	2	36	5	60	90	-1	-1	-1	-1	1	2
737407	7	1	128	2	72	70	1107	2	2	565	4	738	7	454	8	487	10	244	11	320	15	-1	0	0	-1	0	0	13	105	9	-1	13	37	6	20	100	105	0	0	7379	5	410	2	37	5	70	100	-1	-1	-1	-1	1	3
737408	8	1	128	2	78	80	1108	2	2	786	4	999	7	538	8	578	10	301	11	395	15	-1	0	0	-1	0	0	13	105	9	-1	13	38	6	20	100	105	0	0	12812	5	410	2	38	5	80	100	-1	-1	-1	-1	1	3
737409	9	1	128	2	84	90	1109	2	2	960	4	1215	7	674	8	725	10	396	11	520	15	-1	0	0	-1	0	0	13	105	9	-1	13	39	6	20	100	105	0	0	12812	5	410	2	39	5	80	100	-1	-1	-1	-1	1	3
737410	10	1	128	2	90	100	1110	2	2	1050	4	1350	7	759	8	816	10	457	11	600	15	-1	0	0	-1	0	0	13	105	9	-1	13	40	6	20	100	105	0	0	12812	5	410	2	40	5	80	100	-1	-1	-1	-1	1	3
737501	1	1	128	2	36	10	1151	2	-1	0	-1	0	7	52	8	56	10	18	11	22	15	-1	0	0	-1	0	0	13	19	9	105	14	31	6	30	150	105	0	0	519	5	510	10	31	5	50	100	-1	-1	-1	-1	1	0
737502	2	1	128	2	42	20	1152	2	2	3	4	4	7	100	8	108	10	37	11	49	15	-1	0	0	-1	0	0	13	19	9	105	14	32	6	30	150	105	0	0	1202	5	510	10	32	5	50	100	-1	-1	-1	-1	1	0
737503	3	1	128	2	48	30	1153	2	2	3	4	4	7	160	8	172	10	64	11	85	15	-1	0	0	-1	0	0	13	19	9	105	14	33	6	30	150	105	0	0	2499	5	510	10	33	5	50	100	-1	-1	-1	-1	1	0
737504	4	1	128	2	54	40	1154	2	2	148	4	215	7	240	8	258	10	106	11	139	15	-1	0	0	-1	0	0	13	19	9	105	14	34	6	30	150	105	0	0	3666	5	510	10	34	5	50	100	-1	-1	-1	-1	1	1
737505	5	1	128	2	60	50	1155	2	2	253	4	358	7	331	8	355	10	158	11	207	15	-1	0	0	-1	0	0	13	19	9	105	14	35	6	30	150	105	0	0	5473	5	510	10	35	5	50	100	-1	-1	-1	-1	1	1
737506	6	1	128	2	66	60	1156	2	2	385	4	521	7	432	8	464	10	220	11	289	15	-1	0	0	-1	0	0	13	19	9	105	14	36	6	30	150	105	0	0	8293	5	510	10	36	5	50	100	-1	-1	-1	-1	1	2
737507	7	1	128	2	72	70	1157	2	2	565	4	738	7	544	8	584	10	292	11	384	15	-1	0	0	-1	0	0	13	19	9	105	14	37	6	30	150	105	0	0	12812	5	510	10	37	5	50	100	-1	-1	-1	-1	1	3
737508	8	1	128	2	78	80	1158	2	2	786	4	999	7	645	8	693	10	361	11	474	15	-1	0	0	-1	0	0	13	19	9	105	14	38	6	30	150	105	0	0	12812	5	510	10	38	5	50	100	-1	-1	-1	-1	1	3
737509	9	1	128	2	84	90	1159	2	2	960	4	1215	7	808	8	870	10	475	11	624	15	-1	0	0	-1	0	0	13	19	9	105	14	39	6	30	150	105	0	0	12812	5	510	10	39	5	50	100	-1	-1	-1	-1	1	3
737510	10	1	128	2	90	100	1160	2	2	1050	4	1350	7	910	8	979	10	548	11	720	15	-1	0	0	-1	0	0	13	19	9	105	14	40	6	30	150	105	0	0	12812	5	510	10	40	5	50	100	-1	-1	-1	-1	1	3
738401	1	1	256	2	54	10	1101	3	-1	0	-1	0	10	22	11	29	13	417	-1	0	15	-1	0	0	-1	0	0	13	110	12	-1	13	31	6	20	100	13	0	0	3760	6	410	2	31	5	10	40	-1	-1	-1	-1	1	0
738402	2	1	256	2	63	20	1102	3	2	4	4	5	10	47	11	61	13	889	-1	0	15	-1	0	0	-1	0	0	13	110	12	-1	13	32	6	20	100	13	0	0	5835	6	410	2	32	5	20	50	-1	-1	-1	-1	1	0
