INT	STRING	INT	INT	INT	FLOAT	INT	FLOAT	FLOAT	FLOAT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	FLOAT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	STRING	STRING
226461	复用·灭世	100505	0	330	1	1	10	200	1000	-1	-1	0	2000	1	2000		500	250001	4	1000602	1	-1	-1	-1	-1	600	1	625	200000	0	226054|226055|226056|226057|226058|226059|226062		0	0	0	-1	0	-1	-1		
226462	复用·灭世	100505	0	330	1	1	10	10	14	-1	-1	0	2000	1	2000		500	250001	4	1000602	1	-1	-1	-1	-1	600	1	625	200000	0	226054|226055|226056|226057|226058|226059|226062		0	0	0	-1	0	-1	-1		
226463	复用·灭世	100504	0	330	1	1	10	10	14	-1	-1	0	2000	1	2000		500	250001	4	1000602	1	-1	-1	-1	-1	600	1	625	200000	0	226054|226055|226056|226057|226058|226059|226062		0	0	0	-1	0	-1	-1		
226464	复用·灭世	100504	0	330	1	1	10	200	1000	-1	-1	0	2000	1	2000		500	250001	4	1000602	1	-1	-1	-1	-1	600	1	625	200000	0	0|1|2|226054|226055|226056|226057|226058|226059|226062		0	0	0	-1	0	-1	-1		
226470	复用·灭世	100505	1	330	1	0	0	200	1000	-1	-1	0	2000	0	2000		500	250001	4	1000603	1	-1	-1	-1	-1	600	1	1250	200000	0	0|1|2|226062		0	0	0	-1	0	-1	-1		
226471	复用·灭世	100505	1	330	1	0	0	10	14	-1	-1	0	2000	1	2000		500	250001	4	1000603	1	-1	-1	-1	-1	600	1	1250	200000	0	226054|226055|226056|226057|226058|226059|226062		0	0	0	-1	0	-1	-1		
226472	复用·灭世	100505	1	330	1	0	0	200	1000	-1	-1	0	2000	1	2000		500	250001	4	1000603	1	-1	-1	-1	-1	600	1	1250	200000	0	226054|226055|226056|226057|226058|226059|226062		0	0	0	-1	0	-1	-1		
226473	复用·灭世	100504	1	330	1	0	0	10	14	-1	-1	0	2000	1	2000		500	250001	4	1000603	1	-1	-1	-1	-1	600	1	1250	200000	0	226054|226055|226056|226057|226058|226059|226062		0	0	0	-1	0	-1	-1		
226474	复用·灭世	100504	1	330	1	0	0	10	14	-1	-1	0	2000	1	2000		500	250001	4	1000603	1	-1	-1	-1	-1	600	1	1250	200000	0	0|1|2|226054|226055|226056|226057|226058|226059|226062		0	0	0	-1	0	-1	-1		
227000	救世礼箱	-1	5	1	2	0	0	-1	-1	-1	-1	0	-1	0	-1		-1	-1	0	1000600	1	-1	-1	-1	-1	500	0	0	-1	0			1	0	0	-1	0	-1	-1		
227001	剑士雕像	0	0	1	1	0	0	0	0	-1	-1	0	2000	1	8000		0	-1	0	-1	1	-1	-1	-1	-1	0	0	0	-1	0			1	0	0	-1	0	-1	-1		
227002	法师雕像	0	0	1	1	0	0	0	0	-1	-1	0	2000	1	8000		0	-1	0	-1	1	-1	-1	-1	-1	0	0	0	-1	0			1	0	0	-1	0	-1	-1		
227003	弓箭雕像	0	0	1	1	0	0	0	0	-1	-1	0	2000	1	8000		0	-1	0	-1	1	-1	-1	-1	-1	0	0	0	-1	0			1	0	0	-1	0	-1	-1		
227004	救世礼箱	-1	5	1	2	0	-1	-1	-1	-1	-1	0	-1	0	-1		-1	-1	0	1000600	1	-1	-1	-1	-1	500	0	0	-1	0			1	0	0	-1	0	-1	-1		
227005	救世礼箱	-1	5	1	2	0	-1	-1	-1	-1	-1	0	-1	0	-1		-1	-1	0	1000600	1	-1	-1	-1	-1	500	0	0	-1	0			1	0	0	-1	0	-1	-1		
227006	救世礼箱	-1	5	1	2	0	-1	-1	-1	-1	-1	0	-1	0	-1		-1	-1	0	1000600	1	-1	-1	-1	-1	500	0	0	-1	0			1	0	0	-1	0	-1	-1		
227007	救世礼箱	-1	5	1	2	0	-1	-1	-1	-1	-1	0	-1	0	-1		-1	-1	0	1000600	1	-1	-1	-1	-1	500	0	0	-1	0			1	0	0	-1	0	-1	-1		
227008	救世礼箱	-1	5	1	2	0	-1	-1	-1	-1	-1	0	-1	0	-1		-1	-1	0	1000600	1	-1	-1	-1	-1	500	0	0	-1	0			1	0	0	-1	0	-1	-1		
227009	救世礼箱	-1	5	1	2	0	-1	-1	-1	-1	-1	0	-1	0	-1		-1	-1	0	1000600	1	-1	-1	-1	-1	500	0	0	-1	0			1	0	0	-1	0	-1	-1		
227010	救世礼箱	-1	5	1	2	0	-1	-1	-1	-1	-1	0	-1	0	-1		-1	-1	0	1000600	1	-1	-1	-1	-1	500	0	0	-1	0			1	0	0	-1	0	-1	-1		
227011	救世礼箱	-1	5	1	2	0	-1	-1	-1	-1	-1	0	-1	0	-1		-1	-1	0	1000600	1	-1	-1	-1	-1	500	0	0	-1	0			1	0	0	-1	0	-1	-1		
230000	凤凰	0	0	110	1	1	3	3	10	-1	-1	0	2000	1	2000		20	200000	4	230000	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	2	-1	0	-1	-1		
230001	黑龙	0	0	115	1	1	3	3	10	-1	-1	0	2000	1	2000		20	200000	4	230001	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	2	-1	0	-1	-1		
230002	风蛇	0	0	120	1	1	3	3	10	-1	-1	0	2000	1	2000		23	200000	4	230002	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	2	-1	0	-1	-1		
230003	白虎	0	0	125	1	1	3	3	10	-1	-1	0	2000	1	2000		23	200000	4	230003	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	2	-1	0	-1	-1		
230004	黄金幼龙	0	0	130	1	1	3	3	10	-1	-1	0	2000	1	2000		23	200000	4	230004	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	2	-1	0	-1	-1		
230005	天使	0	0	135	1	1	3	3	10	-1	-1	0	2000	1	2000		25	200000	4	230005	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	2	-1	0	-1	-1		
230006	恶魔	0	0	140	1	1	3	3	10	-1	-1	0	2000	1	2000		27	200000	4	230006	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	2	-1	0	-1	-1		
230007	翡翠雏龙	0	0	145	1	1	3	3	10	-1	-1	0	2000	1	2000		29	200000	4	230007	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	2	-1	0	-1	-1		
230008	天马	0	0	150	1	1	3	3	10	-1	-1	0	2000	1	2000		25	200000	4	230008	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	2	-1	0	-1	-1		
230009	娜迦	0	0	155	1	1	3	3	10	-1	-1	0	2000	1	2000		27	200000	4	230009	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	2	-1	0	-1	-1		
230010	雷震子	0	0	160	1	1	3	3	10	-1	-1	0	2000	1	2000		29	200000	4	230010	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	2	-1	0	-1	-1		
230011	精英凤凰	0	1	140	1	1	10	3	20	-1	-1	0	2000	1	2000	32400|36000|39600|43200|46800|50400|54000|57600|61200|64800|68400|72000|75600|79200	737	200000	0	230011	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	5	-1	0	-1	-1		
230012	精英黑龙	0	1	145	1	1	10	3	20	-1	-1	0	2000	1	2000	32400|36000|39600|43200|46800|50400|54000|57600|61200|64800|68400|72000|75600|79200	737	200000	0	230012	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	5	-1	0	-1	-1		
230013	精英风蛇	0	1	150	1	1	10	3	20	-1	-1	0	2000	1	2000	32400|36000|39600|43200|46800|50400|54000|57600|61200|64800|68400|72000|75600|79200	812	200000	0	230013	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	5	-1	0	-1	-1		
230014	精英白虎	0	1	155	1	1	10	3	20	-1	-1	0	2000	1	2000	32400|36000|39600|43200|46800|50400|54000|57600|61200|64800|68400|72000|75600|79200	812	200000	0	230014	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	5	-1	0	-1	-1		
230015	精英天使	0	1	160	1	1	10	3	20	-1	-1	0	2000	1	2000	32400|36000|39600|43200|46800|50400|54000|57600|61200|64800|68400|72000|75600|79200	812	200000	0	230015	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	5	-1	0	-1	-1		
230016	精英恶魔	0	1	165	1	1	10	3	20	-1	-1	0	2000	1	2000	32400|36000|39600|43200|46800|50400|54000|57600|61200|64800|68400|72000|75600|79200	887	200000	0	230016	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	5	-1	0	-1	-1		
230017	精英翡翠雏龙	0	1	170	1	1	10	3	20	-1	-1	0	2000	1	2000	32400|36000|39600|43200|46800|50400|54000|57600|61200|64800|68400|72000|75600|79200	962	200000	0	230017	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	5	-1	0	-1	-1		
230018	精英天马	0	1	175	1	1	10	3	20	-1	-1	0	2000	1	2000	32400|36000|39600|43200|46800|50400|54000|57600|61200|64800|68400|72000|75600|79200	1012	200000	0	230018	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	5	-1	0	-1	-1		
230019	精英娜迦	0	1	180	1	1	10	3	20	-1	-1	0	2000	1	2000	32400|36000|39600|43200|46800|50400|54000|57600|61200|64800|68400|72000|75600|79200	887	200000	0	230019	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	5	-1	0	-1	-1		
230020	精英雷震子	0	1	185	1	1	10	3	20	-1	-1	0	2000	1	2000	32400|36000|39600|43200|46800|50400|54000|57600|61200|64800|68400|72000|75600|79200	962	200000	0	230020	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	5	-1	0	-1	-1		
230021	黑袍巫魔	1006	2	200	1	0	0	8	20	-1	-1	0	2000	1	2000	36000|46800|57600|68400|79200	1975	200006	1	230021	1	-1	-1	-1	-1	500	1	375	200000	0			0	630	20	-1	1	-1	-1		
230022	盗贼魔头	1508	2	200	1	0	0	8	20	-1	-1	0	2000	1	2000	36000|46800|57600|68400|79200	1975	200006	1	230022	1	-1	-1	-1	-1	500	1	375	200000	0			0	630	20	-1	1	-1	-1		
230023	幻雪冰后	1608	2	200	1	0	0	8	20	-1	-1	0	2000	1	2000	36000|46800|57600|68400|79200	1975	200006	1	230023	1	-1	-1	-1	-1	500	1	500	200000	0			0	630	20	-1	1	-1	-1		
230024	魔王之影	1704	2	200	1	0	0	8	20	-1	-1	0	2000	1	2000	36000|46800|57600|68400|79200	1975	200006	1	230024	1	-1	-1	-1	-1	500	1	500	200000	0			0	630	20	-1	1	-1	-1		
230025	荒古魔魂	1808	2	200	1	0	0	8	20	-1	-1	0	2000	1	2000	36000|46800|57600|68400|79200	1975	200006	1	230025	1	-1	-1	-1	-1	500	1	500	200000	0			0	630	20	-1	1	-1	-1		
230026	魔灵塞伊丝	1908	2	200	1	0	0	8	20	-1	-1	0	2000	1	2000	36000|46800|57600|68400|79200	1975	200006	1	230026	1	-1	-1	-1	-1	500	1	500	200000	0			0	630	20	-1	1	-1	-1		
230100	凤凰	0	0	200	1	1	3	3	10	-1	-1	0	2000	1	2000		31	200000	4	230100	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	2	-1	0	-1	-1		
230101	黑龙	0	0	205	1	1	3	3	10	-1	-1	0	2000	1	2000		31	200000	4	230101	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	2	-1	0	-1	-1		
230102	风蛇	0	0	210	1	1	3	3	10	-1	-1	0	2000	1	2000		32	200000	4	230102	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	2	-1	0	-1	-1		
230103	白虎	0	0	215	1	1	3	3	10	-1	-1	0	2000	1	2000		32	200000	4	230103	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	2	-1	0	-1	-1		
230104	黄金幼龙	0	0	220	1	1	3	3	10	-1	-1	0	2000	1	2000		32	200000	4	230104	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	2	-1	0	-1	-1		
230105	天使	0	0	225	1	1	3	3	10	-1	-1	0	2000	1	2000		34	200000	4	230105	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	2	-1	0	-1	-1		
230106	恶魔	0	0	230	1	1	3	3	10	-1	-1	0	2000	1	2000		35	200000	4	230106	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	2	-1	0	-1	-1		
230107	翡翠雏龙	0	0	235	1	1	3	3	10	-1	-1	0	2000	1	2000		37	200000	4	230107	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	2	-1	0	-1	-1		
230108	天马	0	0	235	1	1	3	3	10	-1	-1	0	2000	1	2000		34	200000	4	230108	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	2	-1	0	-1	-1		
230109	娜迦	0	0	235	1	1	3	3	10	-1	-1	0	2000	1	2000		35	200000	4	230109	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	2	-1	0	-1	-1		
230110	雷震子	0	0	235	1	1	3	3	10	-1	-1	0	2000	1	2000		37	200000	4	230110	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	2	-1	0	-1	-1		
230111	精英凤凰	0	1	210	1	1	10	3	20	-1	-1	0	2000	1	2000	32400|36000|39600|43200|46800|50400|54000|57600|61200|64800|68400|72000|75600|79200	1062	200000	0	230111	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	5	-1	0	-1	-1		
230112	精英黑龙	0	1	215	1	1	10	3	20	-1	-1	0	2000	1	2000	32400|36000|39600|43200|46800|50400|54000|57600|61200|64800|68400|72000|75600|79200	1062	200000	0	230112	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	5	-1	0	-1	-1		
230113	精英风蛇	0	1	220	1	1	10	3	20	-1	-1	0	2000	1	2000	32400|36000|39600|43200|46800|50400|54000|57600|61200|64800|68400|72000|75600|79200	1112	200000	0	230113	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	5	-1	0	-1	-1		
230114	精英白虎	0	1	225	1	1	10	3	20	-1	-1	0	2000	1	2000	32400|36000|39600|43200|46800|50400|54000|57600|61200|64800|68400|72000|75600|79200	1112	200000	0	230114	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	5	-1	0	-1	-1		
230115	精英天使	0	1	230	1	1	10	3	20	-1	-1	0	2000	1	2000	32400|36000|39600|43200|46800|50400|54000|57600|61200|64800|68400|72000|75600|79200	1112	200000	0	230115	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	5	-1	0	-1	-1		
230116	精英恶魔	0	1	235	1	1	10	3	20	-1	-1	0	2000	1	2000	32400|36000|39600|43200|46800|50400|54000|57600|61200|64800|68400|72000|75600|79200	1162	200000	0	230116	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	5	-1	0	-1	-1		
230117	精英翡翠雏龙	0	1	240	1	1	10	3	20	-1	-1	0	2000	1	2000	32400|36000|39600|43200|46800|50400|54000|57600|61200|64800|68400|72000|75600|79200	1212	200000	0	230117	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	5	-1	0	-1	-1		
230118	精英天马	0	1	240	1	1	10	3	20	-1	-1	0	2000	1	2000	32400|36000|39600|43200|46800|50400|54000|57600|61200|64800|68400|72000|75600|79200	1262	200000	0	230118	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	5	-1	0	-1	-1		
230119	精英娜迦	0	1	240	1	1	10	3	20	-1	-1	0	2000	1	2000	32400|36000|39600|43200|46800|50400|54000|57600|61200|64800|68400|72000|75600|79200	1162	200000	0	230119	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	5	-1	0	-1	-1		
230120	精英雷震子	0	1	240	1	1	10	3	20	-1	-1	0	2000	1	2000	32400|36000|39600|43200|46800|50400|54000|57600|61200|64800|68400|72000|75600|79200	1212	200000	0	230120	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	5	-1	0	-1	-1		
230121	黑袍巫魔	1006	2	250	1	0	0	8	20	-1	-1	0	2000	1	2000	36000|46800|57600|68400|79200	2475	200006	1	230121	1	-1	-1	-1	-1	500	1	375	200000	0			0	630	20	-1	1	-1	-1		
230122	盗贼魔头	1508	2	250	1	0	0	8	20	-1	-1	0	2000	1	2000	36000|46800|57600|68400|79200	2475	200006	1	230122	1	-1	-1	-1	-1	500	1	375	200000	0			0	630	20	-1	1	-1	-1		
230123	幻雪冰后	1608	2	250	1	0	0	8	20	-1	-1	0	2000	1	2000	36000|46800|57600|68400|79200	2475	200006	1	230123	1	-1	-1	-1	-1	500	1	500	200000	0			0	630	20	-1	1	-1	-1		
230124	魔王之影	1704	2	250	1	0	0	8	20	-1	-1	0	2000	1	2000	36000|46800|57600|68400|79200	2475	200006	1	230124	1	-1	-1	-1	-1	500	1	500	200000	0			0	630	20	-1	1	-1	-1		
230125	荒古魔魂	1808	2	250	1	0	0	8	20	-1	-1	0	2000	1	2000	36000|46800|57600|68400|79200	2475	200006	1	230125	1	-1	-1	-1	-1	500	1	500	200000	0			0	630	20	-1	1	-1	-1		
230126	魔灵塞伊丝	1908	2	250	1	0	0	8	20	-1	-1	0	2000	1	2000	36000|46800|57600|68400|79200	2475	200006	1	230126	1	-1	-1	-1	-1	500	1	500	200000	0			0	630	20	-1	1	-1	-1		
230200	凤凰	0	0	250	1	1	3	3	10	-1	-1	0	2000	1	2000		38	200000	4	230200	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	2	-1	0	-1	-1		
230201	黑龙	0	0	255	1	1	3	3	10	-1	-1	0	2000	1	2000		38	200000	4	230201	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	2	-1	0	-1	-1		
230202	风蛇	0	0	260	1	1	3	3	10	-1	-1	0	2000	1	2000		40	200000	4	230202	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	2	-1	0	-1	-1		
230203	白虎	0	0	265	1	1	3	3	10	-1	-1	0	2000	1	2000		40	200000	4	230203	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	2	-1	0	-1	-1		
230204	黄金幼龙	0	0	270	1	1	3	3	10	-1	-1	0	2000	1	2000		40	200000	4	230204	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	2	-1	0	-1	-1		
230205	天使	0	0	275	1	1	3	3	10	-1	-1	0	2000	1	2000		41	200000	4	230205	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	2	-1	0	-1	-1		
230206	恶魔	0	0	280	1	1	3	3	10	-1	-1	0	2000	1	2000		43	200000	4	230206	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	2	-1	0	-1	-1		
230207	翡翠雏龙	0	0	285	1	1	3	3	10	-1	-1	0	2000	1	2000		44	200000	4	230207	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	2	-1	0	-1	-1		
230208	天马	0	0	285	1	1	3	3	10	-1	-1	0	2000	1	2000		41	200000	4	230208	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	2	-1	0	-1	-1		
230209	娜迦	0	0	285	1	1	3	3	10	-1	-1	0	2000	1	2000		43	200000	4	230209	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	2	-1	0	-1	-1		
230210	雷震子	0	0	285	1	1	3	3	10	-1	-1	0	2000	1	2000		44	200000	4	230210	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	2	-1	0	-1	-1		
230211	精英凤凰	0	1	260	1	1	10	3	20	-1	-1	0	2000	1	2000	32400|36000|39600|43200|46800|50400|54000|57600|61200|64800|68400|72000|75600|79200	1312	200000	0	230211	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	5	-1	0	-1	-1		
230212	精英黑龙	0	1	265	1	1	10	3	20	-1	-1	0	2000	1	2000	32400|36000|39600|43200|46800|50400|54000|57600|61200|64800|68400|72000|75600|79200	1312	200000	0	230212	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	5	-1	0	-1	-1		
230213	精英风蛇	0	1	270	1	1	10	3	20	-1	-1	0	2000	1	2000	32400|36000|39600|43200|46800|50400|54000|57600|61200|64800|68400|72000|75600|79200	1362	200000	0	230213	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	5	-1	0	-1	-1		
230214	精英白虎	0	1	275	1	1	10	3	20	-1	-1	0	2000	1	2000	32400|36000|39600|43200|46800|50400|54000|57600|61200|64800|68400|72000|75600|79200	1362	200000	0	230214	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	5	-1	0	-1	-1		
230215	精英天使	0	1	280	1	1	10	3	20	-1	-1	0	2000	1	2000	32400|36000|39600|43200|46800|50400|54000|57600|61200|64800|68400|72000|75600|79200	1362	200000	0	230215	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	5	-1	0	-1	-1		
230216	精英恶魔	0	1	285	1	1	10	3	20	-1	-1	0	2000	1	2000	32400|36000|39600|43200|46800|50400|54000|57600|61200|64800|68400|72000|75600|79200	1412	200000	0	230216	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	5	-1	0	-1	-1		
230217	精英翡翠雏龙	0	1	290	1	1	10	3	20	-1	-1	0	2000	1	2000	32400|36000|39600|43200|46800|50400|54000|57600|61200|64800|68400|72000|75600|79200	1462	200000	0	230217	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	5	-1	0	-1	-1		
230218	精英天马	0	1	290	1	1	10	3	20	-1	-1	0	2000	1	2000	32400|36000|39600|43200|46800|50400|54000|57600|61200|64800|68400|72000|75600|79200	1512	200000	0	230218	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	5	-1	0	-1	-1		
230219	精英娜迦	0	1	290	1	1	10	3	20	-1	-1	0	2000	1	2000	32400|36000|39600|43200|46800|50400|54000|57600|61200|64800|68400|72000|75600|79200	1412	200000	0	230219	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	5	-1	0	-1	-1		
230220	精英雷震子	0	1	290	1	1	10	3	20	-1	-1	0	2000	1	2000	32400|36000|39600|43200|46800|50400|54000|57600|61200|64800|68400|72000|75600|79200	1462	200000	0	230220	1	-1	-1	-1	-1	600	1	625	200000	0			0	630	5	-1	0	-1	-1		
230221	黑袍巫魔	1006	2	300	1	0	0	8	20	-1	-1	0	2000	1	2000	36000|46800|57600|68400|79200	2975	200006	1	230221	1	-1	-1	-1	-1	500	1	375	200000	0			0	630	20	-1	1	-1	-1		
230222	盗贼魔头	1508	2	300	1	0	0	8	20	-1	-1	0	2000	1	2000	36000|46800|57600|68400|79200	2975	200006	1	230222	1	-1	-1	-1	-1	500	1	375	200000	0			0	630	20	-1	1	-1	-1		
230223	幻雪冰后	1608	2	300	1	0	0	8	20	-1	-1	0	2000	1	2000	36000|46800|57600|68400|79200	2975	200006	1	230223	1	-1	-1	-1	-1	500	1	500	200000	0			0	630	20	-1	1	-1	-1		
230224	魔王之影	1704	2	300	1	0	0	8	20	-1	-1	0	2000	1	2000	36000|46800|57600|68400|79200	2975	200006	1	230224	1	-1	-1	-1	-1	500	1	500	200000	0			0	630	20	-1	1	-1	-1		
230225	荒古魔魂	1808	2	300	1	0	0	8	20	-1	-1	0	2000	1	2000	36000|46800|57600|68400|79200	2975	200006	1	230225	1	-1	-1	-1	-1	500	1	500	200000	0			0	630	20	-1	1	-1	-1		
230226	魔灵塞伊丝	1908	2	300	1	0	0	8	20	-1	-1	0	2000	1	2000	36000|46800|57600|68400|79200	2975	200006	1	230226	1	-1	-1	-1	-1	500	1	500	200000	0			0	630	20	-1	1	-1	-1		
231000	古域毒魔虫	0	1	120	-1	1	1	9	10	-1	-1	0	2000	1	10000		132	200000	0	1001000	1	-1	-1	-1	-1	500	0	0	200000	0			1	632	2	-1	0	-1	-1		
231001	古域银甲魔	0	1	220	-1	1	1	9	10	-1	-1	0	2000	1	10000		227	200000	0	1001001	1	-1	-1	-1	-1	500	0	0	200000	0			1	632	2	-1	0	-1	-1		
231002	古域紫翼海妖	0	1	320	-1	1	1	4	10	-1	-1	0	2000	1	10000		302	200000	0	1001002	1	-1	-1	-1	-1	500	0	0	200000	0			1	632	2	-1	0	-1	-1		
231003	古域蓝魔	0	2	100	1	0	0	7	18	-1	-1	0	2000	1	3600000		4125	200000	1	1310000	1	-1	-1	-1	-1	500	0	0	200000	1			1	632	100	-1	1	-1	-1		
231004	古域卡洛加	0	2	150	1	0	0	7	18	-1	-1	0	2000	1	3600000		5325	200000	1	1310001	1	-1	-1	-1	-1	500	0	0	200000	1			1	632	100	-1	1	-1	-1		
231005	古域米尔隆	0	2	200	1	0	0	7	18	-1	-1	0	2000	1	7200000		6225	200000	1	1310002	1	-1	-1	-1	-1	500	0	0	200000	1			1	632	100	-1	1	-1	-1		
231006	古域魔刃	0	2	250	1	0	0	7	18	-1	-1	0	2000	1	7200000		6975	200000	1	1310003	1	-1	-1	-1	-1	500	0	0	200000	1			1	632	100	-1	1	-1	-1		
231007	古域魔使	0	2	300	1	0	0	7	18	-1	-1	0	2000	1	14400000		7725	200000	1	1310004	1	-1	-1	-1	-1	500	0	0	200000	1			1	632	100	-1	1	-1	-1		
231008	古域亡灵使者	0	2	325	1	0	0	7	18	-1	-1	0	2000	1	21600000		8100	200000	1	1310005	1	-1	-1	-1	-1	500	0	0	200000	1			1	632	100	-1	1	-1	-1		
231009	古域巨魔鲲	0	2	350	1	0	0	7	18	-1	-1	0	2000	1	21600000		8475	200000	1	1310006	1	-1	-1	-1	-1	500	0	0	200000	1			1	632	100	-1	1	-1	-1		
241000	毒魔虫	0	1	150	-1	1	1	9	10	-1	-1	0	2000	1	120000		232	200000	0	1300001	1	-1	-1	-1	-1	500	0	0	-1	0			1	0	0	-1	0	-1	-1		
241001	银甲魔	0	1	160	-1	1	1	9	10	-1	-1	0	2000	1	120000		327	200000	0	1300002	1	-1	-1	-1	-1	500	0	0	-1	0			1	0	0	-1	0	-1	-1		
241002	紫翼海妖	0	1	180	-1	1	1	4	10	-1	-1	0	2000	1	120000		402	200000	0	1300003	1	-1	-1	-1	-1	500	0	0	-1	0			1	0	0	-1	0	-1	-1		
241003	BOSS蓝魔	0	2	155	1	0	0	7	18	-1	-1	0	2000	1	7200000		5500	200000	1	1310010	1	-1	-1	-1	-1	500	0	0	200000	1			1	0	0	-1	1	-1	-1		
241004	BOSS卡洛加	0	2	182	1	0	0	7	18	-1	-1	0	2000	1	7200000		7100	200000	1	1310011	1	-1	-1	-1	-1	500	0	0	200000	1			1	0	0	-1	1	-1	-1		
241005	BOSS米尔隆	0	2	235	1	0	0	7	18	-1	-1	0	2000	1	7200000		8300	200000	1	1310012	1	-1	-1	-1	-1	500	0	0	200000	1			1	0	0	-1	1	-1	-1		
241006	BOSS魔刃	0	2	268	1	0	0	7	18	-1	-1	0	2000	1	10800000		9300	200000	1	1310013	1	-1	-1	-1	-1	500	0	0	200000	1			1	0	0	-1	1	-1	-1		
241007	BOSS魔使	0	2	295	1	0	0	7	18	-1	-1	0	2000	1	10800000		10300	200000	1	1310014	1	-1	-1	-1	-1	500	0	0	200000	1			1	0	0	-1	1	-1	-1		
241008	BOSS亡灵使者	0	2	320	1	0	0	7	18	-1	-1	0	2000	1	21600000		10800	200000	1	1310015	1	-1	-1	-1	-1	500	0	0	200000	1			1	0	0	-1	1	-1	-1		
241009	BOSS巨魔鲲	0	2	350	1	0	0	7	18	-1	-1	0	2000	1	21600000		11300	200000	1	1310016	1	-1	-1	-1	-1	500	0	0	200000	1			1	0	0	-1	1	-1	-1		
241100	毒魔虫	0	1	150	-1	1	1	9	10	-1	-1	0	2000	1	120000		232	200000	0	1300011	1	-1	-1	-1	-1	500	0	0	-1	0			1	0	0	-1	0	-1	-1		
241101	银甲魔	0	1	160	-1	1	1	9	10	-1	-1	0	2000	1	120000		327	200000	0	1300012	1	-1	-1	-1	-1	500	0	0	-1	0			1	0	0	-1	0	-1	-1		
241102	紫翼海妖	0	1	180	-1	1	1	4	10	-1	-1	0	2000	1	120000		402	200000	0	1300013	1	-1	-1	-1	-1	500	0	0	-1	0			1	0	0	-1	0	-1	-1		
