INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	STRING	STRING	INT	INT	INT	INT
400068	当日充值198元 额外再送价值2400钻道具！		1	1	-1	13	-1	-1	-1	-1	0	13	13	1	-1	79	-1		1980	-1	-1	-1	1	22000,30|22003,30|22001,10|22002,20|36003,15	22000,30|22003,30|22001,10|22002,20|36003,15	22000,30|22003,30|22001,10|22002,20|36003,15	-1	-1	-1	-1
400069	当日充值328元 额外再送价值4000钻道具！		1	1	-1	13	-1	-1	-1	-1	0	13	13	1	-1	79	-1		3280	-1	-1	-1	1	22000,40|22003,40|22001,15|22007,1|36003,30	22000,40|22003,40|22001,15|22007,1|36003,30	22000,40|22003,40|22001,15|22007,1|36003,30	-1	-1	-1	-1
500000	等级达到60级		1	1	-1	3001	-1	-1	-1	-1	0	0	0	7	-1	-1	-1	-1	60	19	-1	-1	1	17,20|2,100000|24512,1 	17,20|2,100000|24512,1 	17,20|2,100000|24512,1 	-1	-1	-1	-1
500001	等级达到90级		0	1	-1	3001	-1	-1	-1	-1	0	0	0	7	-1	-1	-1	-1	90	19	-1	-1	1	17,30|2,200000|24512,1 	17,30|2,200000|24512,1 	17,30|2,200000|24512,1 	-1	-1	-1	-1
500002	等级达到120级		1	1	-1	3001	-1	-1	-1	-1	0	0	0	7	-1	-1	-1	-1	120	19	-1	-1	1	17,40|2,300000|24513,1 	17,40|2,300000|24513,1 	17,40|2,300000|24513,1 	-1	-1	-1	-1
500003	等级达到140级		0	1	-1	3001	-1	-1	-1	-1	0	0	0	7	-1	-1	-1	-1	140	19	-1	-1	1	17,80|2,400000|24513,1 	17,80|2,400000|24513,1 	17,80|2,400000|24513,1 	-1	-1	-1	-1
500004	等级达到160级		0	1	-1	3001	-1	-1	-1	-1	0	0	0	7	-1	-1	-1	-1	160	19	-1	-1	1	17,120|2,600000|24515,1 	17,120|2,600000|24515,1 	17,120|2,600000|24515,1 	-1	-1	-1	-1
500005	强化装备30次		1	1	-1	3001	-1	-1	-1	-1	0	0	0	7	-1	-1	-1	1|2|4|8|16|32|64|128|256|512|1024|2048	30	8	-1	-1	1	17,20|2,100000|22000,1 	17,20|2,100000|22000,1 	17,20|2,100000|22000,1 	-1	-1	-1	-1
500006	强化装备40次		0	1	-1	3001	-1	-1	-1	-1	0	0	0	7	-1	-1	-1	1|2|4|8|16|32|64|128|256|512|1024|2048	40	8	-1	-1	1	17,30|2,200000|22000,1 	17,30|2,200000|22000,1 	17,30|2,200000|22000,1 	-1	-1	-1	-1
500007	强化装备50次		1	1	-1	3001	-1	-1	-1	-1	0	0	0	7	-1	-1	-1	1|2|4|8|16|32|64|128|256|512|1024|2048	50	8	-1	-1	1	17,40|2,300000|22000,2 	17,40|2,300000|22000,2 	17,40|2,300000|22000,2 	-1	-1	-1	-1
500008	强化装备60次		0	1	-1	3001	-1	-1	-1	-1	0	0	0	7	-1	-1	-1	1|2|4|8|16|32|64|128|256|512|1024|2048	60	8	-1	-1	1	17,80|2,400000|22000,3 	17,80|2,400000|22000,3 	17,80|2,400000|22000,3 	-1	-1	-1	-1
500009	强化装备70次		0	1	-1	3001	-1	-1	-1	-1	0	0	0	7	-1	-1	-1	1|2|4|8|16|32|64|128|256|512|1024|2048	70	8	-1	-1	1	17,120|2,600000|22000,4 	17,120|2,600000|22000,4 	17,120|2,600000|22000,4 	-1	-1	-1	-1
500010	培养翅膀20次		1	1	-1	3001	-1	-1	-1	-1	0	0	0	7	-1	-1	-1	-1	20	22	-1	-1	1	17,20|2,100000|22017,5 	17,20|2,100000|22017,5 	17,20|2,100000|22017,5 	-1	-1	-1	-1
500011	培养翅膀40次		0	1	-1	3001	-1	-1	-1	-1	0	0	0	7	-1	-1	-1	-1	40	22	-1	-1	1	17,30|2,200000|22017,10 	17,30|2,200000|22017,10 	17,30|2,200000|22017,10 	-1	-1	-1	-1
500012	培养翅膀60次		1	1	-1	3001	-1	-1	-1	-1	0	0	0	7	-1	-1	-1	-1	60	22	-1	-1	1	17,40|2,300000|22017,15 	17,40|2,300000|22017,15 	17,40|2,300000|22017,15 	-1	-1	-1	-1
500013	培养翅膀80次		0	1	-1	3001	-1	-1	-1	-1	0	0	0	7	-1	-1	-1	-1	80	22	-1	-1	1	17,80|2,400000|22017,20 	17,80|2,400000|22017,20 	17,80|2,400000|22017,20 	-1	-1	-1	-1
500014	培养翅膀100次		0	1	-1	3001	-1	-1	-1	-1	0	0	0	7	-1	-1	-1	-1	100	22	-1	-1	1	17,120|2,600000|22017,25 	17,120|2,600000|22017,25 	17,120|2,600000|22017,25 	-1	-1	-1	-1
500015	完成主线个数60		0	1	-1	3002	-1	-1	-1	-1	0	0	1	7	-1	-1	-1	0	60	20	-1	-1	1	17,20|2,100000|23147,1 	17,20|2,100000|23147,1 	17,20|2,100000|23147,1 	-1	-1	-1	-1
500016	完成主线个数80		0	1	-1	3002	-1	-1	-1	-1	0	0	1	7	-1	-1	-1	0	80	20	-1	-1	1	17,30|2,200000|23147,1 	17,30|2,200000|23147,1 	17,30|2,200000|23147,1 	-1	-1	-1	-1
500017	完成主线个数100		0	1	-1	3002	-1	-1	-1	-1	0	0	1	7	-1	-1	-1	0	100	20	-1	-1	1	17,40|2,300000|23147,2 	17,40|2,300000|23147,2 	17,40|2,300000|23147,2 	-1	-1	-1	-1
500018	完成主线个数120		0	1	-1	3002	-1	-1	-1	-1	0	0	1	7	-1	-1	-1	0	120	20	-1	-1	1	17,80|2,400000|23147,3 	17,80|2,400000|23147,3 	17,80|2,400000|23147,3 	-1	-1	-1	-1
500019	完成主线个数140		0	1	-1	3002	-1	-1	-1	-1	0	0	1	7	-1	-1	-1	0	140	20	-1	-1	1	17,120|2,600000|23147,5 	17,120|2,600000|23147,5 	17,120|2,600000|23147,5 	-1	-1	-1	-1
500020	精炼装备20次		1	1	-1	3002	-1	-1	-1	-1	0	0	1	7	-1	-1	-1	1|2|4|8|16|32|64|128|256|512|1024|2048	20	9	-1	-1	1	17,20|2,100000|22003,2 	17,20|2,100000|22003,2 	17,20|2,100000|22003,2 	-1	-1	-1	-1
500021	精炼装备50次		1	1	-1	3002	-1	-1	-1	-1	0	0	1	7	-1	-1	-1	1|2|4|8|16|32|64|128|256|512|1024|2048	50	9	-1	-1	1	17,30|2,200000|22003,2 	17,30|2,200000|22003,2 	17,30|2,200000|22003,2 	-1	-1	-1	-1
500022	精炼装备80次		1	1	-1	3002	-1	-1	-1	-1	0	0	1	7	-1	-1	-1	1|2|4|8|16|32|64|128|256|512|1024|2048	80	9	-1	-1	1	17,40|2,300000|22003,4 	17,40|2,300000|22003,4 	17,40|2,300000|22003,4 	-1	-1	-1	-1
500023	精炼装备100次		0	1	-1	3002	-1	-1	-1	-1	0	0	1	7	-1	-1	-1	1|2|4|8|16|32|64|128|256|512|1024|2048	100	9	-1	-1	1	17,80|2,400000|22003,6 	17,80|2,400000|22003,6 	17,80|2,400000|22003,6 	-1	-1	-1	-1
500024	精炼装备120次		0	1	-1	3002	-1	-1	-1	-1	0	0	1	7	-1	-1	-1	1|2|4|8|16|32|64|128|256|512|1024|2048	120	9	-1	-1	1	17,120|2,600000|22003,10 	17,120|2,600000|22003,10 	17,120|2,600000|22003,10 	-1	-1	-1	-1
500025	翅膀进阶4次		1	1	-1	3002	-1	-1	-1	-1	0	0	1	7	-1	-1	-1	-1	4	21	-1	-1	1	17,20|2,100000|22018,1 	17,20|2,100000|22018,1 	17,20|2,100000|22018,1 	-1	-1	-1	-1
500026	翅膀进阶8次		1	1	-1	3002	-1	-1	-1	-1	0	0	1	7	-1	-1	-1	-1	8	21	-1	-1	1	17,30|2,200000|22018,1 	17,30|2,200000|22018,1 	17,30|2,200000|22018,1 	-1	-1	-1	-1
500027	翅膀进阶16次		1	1	-1	3002	-1	-1	-1	-1	0	0	1	7	-1	-1	-1	-1	16	21	-1	-1	1	17,40|2,300000|22018,2 	17,40|2,300000|22018,2 	17,40|2,300000|22018,2 	-1	-1	-1	-1
500028	翅膀进阶24次		0	1	-1	3002	-1	-1	-1	-1	0	0	1	7	-1	-1	-1	-1	24	21	-1	-1	1	17,80|2,400000|22018,3 	17,80|2,400000|22018,3 	17,80|2,400000|22018,3 	-1	-1	-1	-1
500029	翅膀进阶32次		0	1	-1	3002	-1	-1	-1	-1	0	0	1	7	-1	-1	-1	-1	32	21	-1	-1	1	17,120|2,600000|22018,5 	17,120|2,600000|22018,5 	17,120|2,600000|22018,5 	-1	-1	-1	-1
500030	通关丛林石窟精英模式		0	1	-1	3003	-1	-1	-1	-1	0	0	2	7	-1	-1	-1	4	1	4	-1	-1	1	17,20|2,100000|22053,10	17,20|2,100000|22053,10	17,20|2,100000|22053,10	-1	-1	-1	-1
500031	通关丛林石窟炼狱模式		1	1	-1	3003	-1	-1	-1	-1	0	0	2	7	-1	-1	-1	5	1	4	-1	-1	1	17,30|2,200000|22053,10	17,30|2,200000|22053,10	17,30|2,200000|22053,10	-1	-1	-1	-1
500032	通关幻雪圣殿精英模式		0	1	-1	3003	-1	-1	-1	-1	0	0	2	7	-1	-1	-1	7	1	4	-1	-1	1	17,40|2,300000|22053,10	17,40|2,300000|22053,10	17,40|2,300000|22053,10	-1	-1	-1	-1
500033	通关幻雪圣殿炼狱模式		1	1	-1	3003	-1	-1	-1	-1	0	0	2	7	-1	-1	-1	8	1	4	-1	-1	1	17,80|2,400000|22053,10	17,80|2,400000|22053,10	17,80|2,400000|22053,10	-1	-1	-1	-1
500034	通关失落王座炼狱模式		1	1	-1	3003	-1	-1	-1	-1	0	0	2	7	-1	-1	-1	11	1	4	-1	-1	1	17,120|2,600000|22053,10	17,120|2,600000|22053,10	17,120|2,600000|22053,10	-1	-1	-1	-1
500035	技能总等级达到75级		1	1	-1	3003	-1	-1	-1	-1	0	0	2	7	-1	-1	-1		75	17	-1	-1	1	17,20|2,100000|5,500	17,20|2,100000|5,500	17,20|2,100000|5,500	-1	-1	-1	-1
500036	技能总等级达到100级		1	1	-1	3003	-1	-1	-1	-1	0	0	2	7	-1	-1	-1		100	17	-1	-1	1	17,30|2,200000|5,500	17,30|2,200000|5,500	17,30|2,200000|5,500	-1	-1	-1	-1
500037	技能总等级达到125级		1	1	-1	3003	-1	-1	-1	-1	0	0	2	7	-1	-1	-1		125	17	-1	-1	1	17,40|2,300000|5,500	17,40|2,300000|5,500	17,40|2,300000|5,500	-1	-1	-1	-1
500038	技能总等级达到150级		0	1	-1	3003	-1	-1	-1	-1	0	0	2	7	-1	-1	-1		150	17	-1	-1	1	17,80|2,400000|5,500	17,80|2,400000|5,500	17,80|2,400000|5,500	-1	-1	-1	-1
500039	技能总等级达到175级		0	1	-1	3003	-1	-1	-1	-1	0	0	2	7	-1	-1	-1		175	17	-1	-1	1	17,120|2,600000|5,800	17,120|2,600000|5,800	17,120|2,600000|5,800	-1	-1	-1	-1
500040	洗练装备60次		0	1	-1	3003	-1	-1	-1	-1	0	0	2	7	-1	-1	-1	-1	60	23	-1	-1	1	17,20|2,100000|22000,1 	17,20|2,100000|22000,1 	17,20|2,100000|22000,1 	-1	-1	-1	-1
500041	洗练装备75次		0	1	-1	3003	-1	-1	-1	-1	0	0	2	7	-1	-1	-1	-1	75	23	-1	-1	1	17,30|2,200000|22000,1 	17,30|2,200000|22000,1 	17,30|2,200000|22000,1 	-1	-1	-1	-1
500042	洗练装备90次		0	1	-1	3003	-1	-1	-1	-1	0	0	2	7	-1	-1	-1	-1	90	23	-1	-1	1	17,40|2,300000|22000,2 	17,40|2,300000|22000,2 	17,40|2,300000|22000,2 	-1	-1	-1	-1
500043	洗练装备105次		0	1	-1	3003	-1	-1	-1	-1	0	0	2	7	-1	-1	-1	-1	105	23	-1	-1	1	17,80|2,400000|22000,3 	17,80|2,400000|22000,3 	17,80|2,400000|22000,3 	-1	-1	-1	-1
500044	洗练装备120次		0	1	-1	3003	-1	-1	-1	-1	0	0	2	7	-1	-1	-1	-1	120	23	-1	-1	1	17,120|2,600000|22000,4 	17,120|2,600000|22000,4 	17,120|2,600000|22000,4 	-1	-1	-1	-1
500045	竞技场胜利10次		1	1	-1	3004	-1	-1	-1	-1	0	0	3	7	-1	-1	-1	49	10	14	-1	-1	1	17,20|2,100000|11,1000 	17,20|2,100000|11,1000 	17,20|2,100000|11,1000 	-1	-1	-1	-1
500046	竞技场胜利15次		1	1	-1	3004	-1	-1	-1	-1	0	0	3	7	-1	-1	-1	49	15	14	-1	-1	1	17,30|2,200000|11,1500 	17,30|2,200000|11,1500 	17,30|2,200000|11,1500 	-1	-1	-1	-1
500047	竞技场胜利20次		1	1	-1	3004	-1	-1	-1	-1	0	0	3	7	-1	-1	-1	49	20	14	-1	-1	1	17,40|2,300000|11,2500 	17,40|2,300000|11,2500 	17,40|2,300000|11,2500 	-1	-1	-1	-1
500048	竞技场胜利24次		0	1	-1	3004	-1	-1	-1	-1	0	0	3	7	-1	-1	-1	49	24	14	-1	-1	1	17,80|2,400000|11,4000 	17,80|2,400000|11,4000 	17,80|2,400000|11,4000 	-1	-1	-1	-1
500049	竞技场胜利28次		0	1	-1	3004	-1	-1	-1	-1	0	0	3	7	-1	-1	-1	49	28	14	-1	-1	1	17,120|2,400000|11,6000 	17,120|2,400000|11,6000 	17,120|2,400000|11,6000 	-1	-1	-1	-1
500050	获得灵兽4只		0	1	-1	3004	-1	-1	-1	-1	0	0	3	7	-1	-1	-1		4	25	87	-1	1	17,20|2,100000|7,100 	17,20|2,100000|7,100 	17,20|2,100000|7,100 	-1	-1	-1	-1
500051	获得灵兽6只		0	1	-1	3004	-1	-1	-1	-1	0	0	3	7	-1	-1	-1		6	25	87	-1	1	17,30|2,200000|7,200 	17,30|2,200000|7,200 	17,30|2,200000|7,200 	-1	-1	-1	-1
500052	获得灵兽8只		0	1	-1	3004	-1	-1	-1	-1	0	0	3	7	-1	-1	-1		8	25	87	-1	1	17,40|2,300000|7,400 	17,40|2,300000|7,400 	17,40|2,300000|7,400 	-1	-1	-1	-1
500053	获得灵兽10只		0	1	-1	3004	-1	-1	-1	-1	0	0	3	7	-1	-1	-1		10	25	87	-1	1	17,80|2,400000|7,800 	17,80|2,400000|7,800 	17,80|2,400000|7,800 	-1	-1	-1	-1
500054	获得灵兽12只		0	1	-1	3004	-1	-1	-1	-1	0	0	3	7	-1	-1	-1		12	25	87	-1	1	17,120|2,400000|7,1200 	17,120|2,400000|7,1200 	17,120|2,400000|7,1200 	-1	-1	-1	-1
500055	炼金10次		1	1	-1	3004	-1	-1	-1	-1	0	0	3	7	-1	-1	-1	344	10	14	-1	-1	1	17,20|2,100000|18,1000	17,20|2,100000|18,1000	17,20|2,100000|18,1000	-1	-1	-1	-1
500056	炼金20次		1	1	-1	3004	-1	-1	-1	-1	0	0	3	7	-1	-1	-1	344	20	14	-1	-1	1	17,30|2,200000|18,2000	17,30|2,200000|18,2000	17,30|2,200000|18,2000	-1	-1	-1	-1
500057	炼金30次		1	1	-1	3004	-1	-1	-1	-1	0	0	3	7	-1	-1	-1	344	30	14	-1	-1	1	17,40|2,300000|18,3000	17,40|2,300000|18,3000	17,40|2,300000|18,3000	-1	-1	-1	-1
500058	炼金40次		0	1	-1	3004	-1	-1	-1	-1	0	0	3	7	-1	-1	-1	344	40	14	-1	-1	1	17,80|2,400000|18,4000	17,80|2,400000|18,4000	17,80|2,400000|18,4000	-1	-1	-1	-1
500059	炼金50次		0	1	-1	3004	-1	-1	-1	-1	0	0	3	7	-1	-1	-1	344	50	14	-1	-1	1	17,120|2,400000|18,5000	17,120|2,400000|18,5000	17,120|2,400000|18,5000	-1	-1	-1	-1
500060	完成20个日常任务		1	1	-1	3005	-1	-1	-1	-1	0	0	4	7	-1	-1	-1	2|6	20	20	-1	-1	1	17,20|2,100000|23147,1 	17,20|2,100000|23147,1 	17,20|2,100000|23147,1 	-1	-1	-1	-1
500061	完成30个日常任务		0	1	-1	3005	-1	-1	-1	-1	0	0	4	7	-1	-1	-1	2|6	30	20	-1	-1	1	17,30|2,200000|23147,1 	17,30|2,200000|23147,1 	17,30|2,200000|23147,1 	-1	-1	-1	-1
500062	完成40个日常任务		1	1	-1	3005	-1	-1	-1	-1	0	0	4	7	-1	-1	-1	2|6	40	20	-1	-1	1	17,40|2,300000|23147,2 	17,40|2,300000|23147,2 	17,40|2,300000|23147,2 	-1	-1	-1	-1
500063	完成50个日常任务		0	1	-1	3005	-1	-1	-1	-1	0	0	4	7	-1	-1	-1	2|6	50	20	-1	-1	1	17,80|2,400000|23147,3 	17,80|2,400000|23147,3 	17,80|2,400000|23147,3 	-1	-1	-1	-1
500064	完成60个日常任务		0	1	-1	3005	-1	-1	-1	-1	0	0	4	7	-1	-1	-1	2|6	60	20	-1	-1	1	17,120|2,600000|23147,5 	17,120|2,600000|23147,5 	17,120|2,600000|23147,5 	-1	-1	-1	-1
500065	灵兽最大等级2级		1	1	-1	3005	-1	-1	-1	-1	0	0	4	7	-1	-1	-1		2	25	328	-1	1	17,20|2,100000|7,100 	17,20|2,100000|7,100 	17,20|2,100000|7,100 	-1	-1	-1	-1
500066	灵兽最大等级4级		0	1	-1	3005	-1	-1	-1	-1	0	0	4	7	-1	-1	-1		4	25	328	-1	1	17,30|2,200000|7,200 	17,30|2,200000|7,200 	17,30|2,200000|7,200 	-1	-1	-1	-1
500067	灵兽最大等级6级		1	1	-1	3005	-1	-1	-1	-1	0	0	4	7	-1	-1	-1		6	25	328	-1	1	17,40|2,300000|7,400 	17,40|2,300000|7,400 	17,40|2,300000|7,400 	-1	-1	-1	-1
500068	灵兽最大等级8级		0	1	-1	3005	-1	-1	-1	-1	0	0	4	7	-1	-1	-1		8	25	328	-1	1	17,80|2,400000|7,800 	17,80|2,400000|7,800 	17,80|2,400000|7,800 	-1	-1	-1	-1
500069	灵兽最大等级10级		0	1	-1	3005	-1	-1	-1	-1	0	0	4	7	-1	-1	-1		10	25	328	-1	1	17,120|2,400000|7,1200 	17,120|2,400000|7,1200 	17,120|2,400000|7,1200 	-1	-1	-1	-1
500070	激活魔物志5个		1	1	-1	3005	-1	-1	-1	-1	0	0	4	7	-1	-1	-1		5	25	88	-1	1	17,40|2,100000|36000,1	17,40|2,100000|36000,1	17,40|2,100000|36000,1	-1	-1	-1	-1
500071	激活魔物志10个		0	1	-1	3005	-1	-1	-1	-1	0	0	4	7	-1	-1	-1		10	25	88	-1	1	17,30|2,200000|36000,2	17,30|2,200000|36000,2	17,30|2,200000|36000,2	-1	-1	-1	-1
500072	激活魔物志15个		1	1	-1	3005	-1	-1	-1	-1	0	0	4	7	-1	-1	-1		15	25	88	-1	1	17,40|2,300000|36000,3	17,40|2,300000|36000,3	17,40|2,300000|36000,3	-1	-1	-1	-1
500073	激活魔物志20个		0	1	-1	3005	-1	-1	-1	-1	0	0	4	7	-1	-1	-1		20	25	88	-1	1	17,80|2,400000|36000,4	17,80|2,400000|36000,4	17,80|2,400000|36000,4	-1	-1	-1	-1
500074	激活魔物志25个		0	1	-1	3005	-1	-1	-1	-1	0	0	4	7	-1	-1	-1		25	25	88	-1	1	17,120|2,600000|36000,5	17,120|2,600000|36000,5	17,120|2,600000|36000,5	-1	-1	-1	-1
500075	杀怪总数达到5000个		1	1	-1	3006	-1	-1	-1	-1	0	0	5	7	-1	-1	-1		5000	2	-1	-1	1	17,20|2,100000|24512,1 	17,20|2,100000|24512,1 	17,20|2,100000|24512,1 	-1	-1	-1	-1
500076	杀怪总数达到10000个		1	1	-1	3006	-1	-1	-1	-1	0	0	5	7	-1	-1	-1		10000	2	-1	-1	1	17,30|2,200000|24512,1 	17,30|2,200000|24512,1 	17,30|2,200000|24512,1 	-1	-1	-1	-1
500077	杀怪总数达到15000个		1	1	-1	3006	-1	-1	-1	-1	0	0	5	7	-1	-1	-1		15000	2	-1	-1	1	17,40|2,300000|24513,1 	17,40|2,300000|24513,1 	17,40|2,300000|24513,1 	-1	-1	-1	-1
500078	杀怪总数达到20000个		0	1	-1	3006	-1	-1	-1	-1	0	0	5	7	-1	-1	-1		20000	2	-1	-1	1	17,80|2,400000|24513,1 	17,80|2,400000|24513,1 	17,80|2,400000|24513,1 	-1	-1	-1	-1
500079	杀怪总数达到25000个		0	1	-1	3006	-1	-1	-1	-1	0	0	5	7	-1	-1	-1		25000	2	-1	-1	1	17,120|2,600000|24515,1 	17,120|2,600000|24515,1 	17,120|2,600000|24515,1 	-1	-1	-1	-1
500080	装备随灵5次		0	1	-1	3006	-1	-1	-1	-1	0	0	5	7	-1	-1	-1	-1	5	24	-1	-1	1	17,20|2,100000|10,10000 	17,20|2,100000|10,10000 	17,20|2,100000|10,10000 	-1	-1	-1	-1
500081	装备随灵10次		0	1	-1	3006	-1	-1	-1	-1	0	0	5	7	-1	-1	-1	-1	10	24	-1	-1	1	17,30|2,200000|10,20000 	17,30|2,200000|10,20000 	17,30|2,200000|10,20000 	-1	-1	-1	-1
500082	装备随灵15次		0	1	-1	3006	-1	-1	-1	-1	0	0	5	7	-1	-1	-1	-1	15	24	-1	-1	1	17,40|2,300000|10,30000 	17,40|2,300000|10,30000 	17,40|2,300000|10,30000 	-1	-1	-1	-1
500083	装备随灵20次		0	1	-1	3006	-1	-1	-1	-1	0	0	5	7	-1	-1	-1	-1	20	24	-1	-1	1	17,80|2,400000|10,40000 	17,80|2,400000|10,40000 	17,80|2,400000|10,40000 	-1	-1	-1	-1
500084	装备随灵25次		0	1	-1	3006	-1	-1	-1	-1	0	0	5	7	-1	-1	-1	-1	25	24	-1	-1	1	17,120|2,600000|10,60000 	17,120|2,600000|10,60000 	17,120|2,600000|10,60000 	-1	-1	-1	-1
500085	许愿池许愿2次		1	1	-1	3006	-1	-1	-1	-1	0	0	5	7	-1	-1	-1	479	2	14	-1	-1	1	17,20|2,100000|20305,1 	17,20|2,100000|20305,1 	17,20|2,100000|20305,1 	-1	-1	-1	-1
500086	许愿池许愿4次		1	1	-1	3006	-1	-1	-1	-1	0	0	5	7	-1	-1	-1	479	4	14	-1	-1	1	17,30|2,200000|20305,1 	17,30|2,200000|20305,1 	17,30|2,200000|20305,1 	-1	-1	-1	-1
500087	许愿池许愿6次		1	1	-1	3006	-1	-1	-1	-1	0	0	5	7	-1	-1	-1	479	6	14	-1	-1	1	17,40|2,300000|20305,1 	17,40|2,300000|20305,1 	17,40|2,300000|20305,1 	-1	-1	-1	-1
500088	许愿池许愿8次		0	1	-1	3006	-1	-1	-1	-1	0	0	5	7	-1	-1	-1	479	8	14	-1	-1	1	17,80|2,400000|20305,1 	17,80|2,400000|20305,1 	17,80|2,400000|20305,1 	-1	-1	-1	-1
500089	许愿池许愿10次		0	1	-1	3006	-1	-1	-1	-1	0	0	5	7	-1	-1	-1	479	10	14	-1	-1	1	17,120|2,600000|20305,1 	17,120|2,600000|20305,1 	17,120|2,600000|20305,1 	-1	-1	-1	-1
500090	累计获得金币1000万		1	1	-1	3007	-1	-1	-1	-1	0	0	6	7	-1	-1	-1	2	10000000	1	-1	-1	1	17,20|2,100000|23146,1 	17,20|2,100000|23146,1 	17,20|2,100000|23146,1 	-1	-1	-1	-1
500091	累计获得金币1200万		1	1	-1	3007	-1	-1	-1	-1	0	0	6	7	-1	-1	-1	2	12000000	1	-1	-1	1	17,30|2,200000|23146,1 	17,30|2,200000|23146,1 	17,30|2,200000|23146,1 	-1	-1	-1	-1
500092	累计获得金币1500万		1	1	-1	3007	-1	-1	-1	-1	0	0	6	7	-1	-1	-1	2	15000000	1	-1	-1	1	17,40|2,300000|23146,1 	17,40|2,300000|23146,1 	17,40|2,300000|23146,1 	-1	-1	-1	-1
500093	累计获得金币1600万		0	1	-1	3007	-1	-1	-1	-1	0	0	6	7	-1	-1	-1	2	16000000	1	-1	-1	1	17,80|2,400000|23146,1 	17,80|2,400000|23146,1 	17,80|2,400000|23146,1 	-1	-1	-1	-1
500094	累计获得金币2000万		0	1	-1	3007	-1	-1	-1	-1	0	0	6	7	-1	-1	-1	2	20000000	1	-1	-1	1	17,120|2,600000|23146,1 	17,120|2,600000|23146,1 	17,120|2,600000|23146,1 	-1	-1	-1	-1
500095	天赋点数5点		0	1	-1	3007	-1	-1	-1	-1	0	0	6	7	-1	-1	-1		5	15	-1	-1	1	17,20|2,100000|5,100	17,20|2,100000|5,100	17,20|2,100000|5,100	-1	-1	-1	-1
500096	天赋点数6点		0	1	-1	3007	-1	-1	-1	-1	0	0	6	7	-1	-1	-1		6	15	-1	-1	1	17,30|2,200000|5,200	17,30|2,200000|5,200	17,30|2,200000|5,200	-1	-1	-1	-1
500097	天赋点数7点		0	1	-1	3007	-1	-1	-1	-1	0	0	6	7	-1	-1	-1		7	15	-1	-1	1	17,40|2,300000|5,300	17,40|2,300000|5,300	17,40|2,300000|5,300	-1	-1	-1	-1
500098	天赋点数8点		0	1	-1	3007	-1	-1	-1	-1	0	0	6	7	-1	-1	-1		8	15	-1	-1	1	17,80|2,400000|5,500	17,80|2,400000|5,500	17,80|2,400000|5,500	-1	-1	-1	-1
500099	天赋点数9点		0	1	-1	3007	-1	-1	-1	-1	0	0	6	7	-1	-1	-1		9	15	-1	-1	1	17,120|2,600000|5,800	17,120|2,600000|5,800	17,120|2,600000|5,800	-1	-1	-1	-1
500100	合成果实10次		1	1	-1	3007	-1	-1	-1	-1	0	0	6	7	-1	-1	-1	102|103|104|105|106|107|108|109	10	13	-1	-1	1	17,20|2,100000|25001,1 	17,20|2,100000|25005,1	17,20|2,100000|25003,1	-1	-1	-1	-1
500101	合成果实15次		1	1	-1	3007	-1	-1	-1	-1	0	0	6	7	-1	-1	-1	102|103|104|105|106|107|108|109	15	13	-1	-1	1	17,30|2,200000|25001,2	17,30|2,200000|25005,2	17,30|2,200000|25003,2	-1	-1	-1	-1
500102	合成果实20次		1	1	-1	3007	-1	-1	-1	-1	0	0	6	7	-1	-1	-1	102|103|104|105|106|107|108|109	20	13	-1	-1	1	17,40|2,300000|25001,3	17,40|2,300000|25005,3	17,40|2,300000|25003,3	-1	-1	-1	-1
500103	合成果实25次		0	1	-1	3007	-1	-1	-1	-1	0	0	6	7	-1	-1	-1	102|103|104|105|106|107|108|109	25	13	-1	-1	1	17,80|2,400000|25001,3	17,80|2,400000|25005,3	17,80|2,400000|25003,3	-1	-1	-1	-1
500104	合成果实30次		0	1	-1	3007	-1	-1	-1	-1	0	0	6	7	-1	-1	-1	102|103|104|105|106|107|108|109	30	13	-1	-1	1	17,120|2,600000|25001,3	17,120|2,600000|25005,3	17,120|2,600000|25003,3	-1	-1	-1	-1
610060	累计充值980钻石领取		0	1	-1	5014	-1	-1	-1	-1	0	0	0	7	-1	79	-1		980	-1	-1	-1	1	2,500000|22003,5|22002,10|24515,1|22600,1	2,500000|22003,5|22002,10|24515,1|22600,1	2,500000|22003,5|22002,10|24515,1|22600,1	-1	-1	-1	-1
610061	累计充值1980钻石领取		0	1	-1	5014	-1	-1	-1	-1	0	0	0	7	-1	79	-1		1980	-1	-1	-1	1	2,1000000|22003,10|22000,10|22001,5|22007,1	2,1000000|22003,10|22000,10|22001,5|22007,1	2,1000000|22003,10|22000,10|22001,5|22007,1	-1	-1	-1	-1
610062	累计充值3280钻石领取		0	1	-1	5014	-1	-1	-1	-1	0	0	0	7	-1	79	-1		3280	-1	-1	-1	1	2,2000000|22003,20|22017,20|22018,20|22055,1	2,2000000|22003,20|22017,20|22018,20|22055,1	2,2000000|22003,20|22017,20|22018,20|22055,1	-1	-1	-1	-1
